original_index,sms_text,predicted_is_otp,predicted_otp_intent,is_phishing,verification_is_otp,verification_otp_intent,verification_is_phishing,verification_model,verification_badge,verification_timestamp,needs_manual_review,is_phishing_bool,predicted_is_phishing,raw_response,elapsed_seconds,pred_bool,correct
49175,"1 টা স্টরি লিখে দিলে 40 টাকা
2 টা স্টরি 80 টাকা
5 টা লিখলে 200 টাকা
ডেইলি ৬-৭ টা পিক দেওয়া হবে সেটা দেখে দেখে লিখতে হবে শুধু।
😊 কাজ করার সাথে সাথেই পেমেন্ট পাবেন ইনশাআল্লাহ
এড ফি ৫০ টাকা ✅",False,NOT_OTP,True,True,True,False,llama-3.3-70b-versatile,,2025-11-12T09:08:25.369820Z,True,True,True,"[
  {""id"": ""50947"", ""is_phishing"": true},
  {""id"": ""44587"", ""is_phishing"": false},
  {""id"": ""46701"", ""is_phishing"": false},
  {""id"": ""47277"", ""is_phishing"": false},
  {""id"": ""49175"", ""is_phishing"": true},
  {""id"": ""49881"", ""is_phishing"": true},
  {""id"": ""46523"", ""is_phishing"": false},
  {""id"": ""47838"", ""is_phishing"": false},
  {""id"": ""52822"", ""is_phishing"": true},
  {""id"": ""44939"", ""is_phishing"": false}
]",66.01089811325073,True,True
49881,স্থিতিশীল কাজ। বেতন 1500 BDT/দিন। ঘরে বসে কাজ: cutt.ly/U6zMFGQ,False,NOT_OTP,True,True,True,False,llama-3.3-70b-versatile,,2025-11-12T09:10:10.612601Z,True,True,True,"[
  {""id"": ""50947"", ""is_phishing"": true},
  {""id"": ""44587"", ""is_phishing"": false},
  {""id"": ""46701"", ""is_phishing"": false},
  {""id"": ""47277"", ""is_phishing"": false},
  {""id"": ""49175"", ""is_phishing"": true},
  {""id"": ""49881"", ""is_phishing"": true},
  {""id"": ""46523"", ""is_phishing"": false},
  {""id"": ""47838"", ""is_phishing"": false},
  {""id"": ""52822"", ""is_phishing"": true},
  {""id"": ""44939"", ""is_phishing"": false}
]",66.01089811325073,True,True
46523,arcade buy chance charge dear free game games great o2 press purchase settings space std terms uk wap win,False,NOT_OTP,True,True,True,True,llama-3.3-70b-versatile,VERIFIED_llama-3.3-70b-versatile,2025-11-12T09:01:59.502287Z,False,True,False,"[
  {""id"": ""50947"", ""is_phishing"": true},
  {""id"": ""44587"", ""is_phishing"": false},
  {""id"": ""46701"", ""is_phishing"": false},
  {""id"": ""47277"", ""is_phishing"": false},
  {""id"": ""49175"", ""is_phishing"": true},
  {""id"": ""49881"", ""is_phishing"": true},
  {""id"": ""46523"", ""is_phishing"": false},
  {""id"": ""47838"", ""is_phishing"": false},
  {""id"": ""52822"", ""is_phishing"": true},
  {""id"": ""44939"", ""is_phishing"": false}
]",66.01089811325073,False,False
47838,150p action cost local looking married match matches msg phone real stop text txt,False,NOT_OTP,True,False,True,True,llama-3.3-70b-versatile,,2025-11-12T09:05:04.231621Z,True,True,False,"[
  {""id"": ""50947"", ""is_phishing"": true},
  {""id"": ""44587"", ""is_phishing"": false},
  {""id"": ""46701"", ""is_phishing"": false},
  {""id"": ""47277"", ""is_phishing"": false},
  {""id"": ""49175"", ""is_phishing"": true},
  {""id"": ""49881"", ""is_phishing"": true},
  {""id"": ""46523"", ""is_phishing"": false},
  {""id"": ""47838"", ""is_phishing"": false},
  {""id"": ""52822"", ""is_phishing"": true},
  {""id"": ""44939"", ""is_phishing"": false}
]",66.01089811325073,False,False
52822,अपने रिचार्ज अनुभव को साझा करने के लिए यहाँ क्लिक करें: https://www.jio.com/en-in/jio-rech-exp-survey-hindi?custid=BR000BELRN59,False,NOT_OTP,True,True,True,False,llama-3.3-70b-versatile,,2025-11-12T09:17:32.663916Z,True,True,True,"[
  {""id"": ""50947"", ""is_phishing"": true},
  {""id"": ""44587"", ""is_phishing"": false},
  {""id"": ""46701"", ""is_phishing"": false},
  {""id"": ""47277"", ""is_phishing"": false},
  {""id"": ""49175"", ""is_phishing"": true},
  {""id"": ""49881"", ""is_phishing"": true},
  {""id"": ""46523"", ""is_phishing"": false},
  {""id"": ""47838"", ""is_phishing"": false},
  {""id"": ""52822"", ""is_phishing"": true},
  {""id"": ""44939"", ""is_phishing"": false}
]",66.01089811325073,True,True
44939,150p 16 5000 await box cash collection cs holiday landline netcollex po sae urgent,False,NOT_OTP,True,False,True,True,llama-3.3-70b-versatile,,2025-11-12T08:58:32.087805Z,True,True,False,"[
  {""id"": ""50947"", ""is_phishing"": true},
  {""id"": ""44587"", ""is_phishing"": false},
  {""id"": ""46701"", ""is_phishing"": false},
  {""id"": ""47277"", ""is_phishing"": false},
  {""id"": ""49175"", ""is_phishing"": true},
  {""id"": ""49881"", ""is_phishing"": true},
  {""id"": ""46523"", ""is_phishing"": false},
  {""id"": ""47838"", ""is_phishing"": false},
  {""id"": ""52822"", ""is_phishing"": true},
  {""id"": ""44939"", ""is_phishing"": false}
]",66.01089811325073,False,False
49512,মাশরাফির সাথে ফ্রি ডিনার করার সুযোগ পেতে ক্যাসিনোতে বাজি ধরুন। শুরু করুন: promusic.co/components/interbank.com/,False,NOT_OTP,True,True,False,False,llama-3.3-70b-versatile,,2025-11-12T09:09:15.726397Z,True,True,True,"[
  {""id"": ""49512"", ""is_phishing"": true},
  {""id"": ""45395"", ""is_phishing"": true},
  {""id"": ""43966"", ""is_phishing"": false},
  {""id"": ""50160"", ""is_phishing"": true},
  {""id"": ""46817"", ""is_phishing"": false},
  {""id"": ""52521"", ""is_phishing"": true},
  {""id"": ""46804"", ""is_phishing"": false},
  {""id"": ""47414"", ""is_phishing"": false},
  {""id"": ""497"", ""is_phishing"": false},
  {""id"": ""51860"", ""is_phishing"": true}
]",66.01089811325073,True,True
45395,10p 2nd 750 bt claim contact easy min national pound prize rate time tried won,False,NOT_OTP,True,False,,True,llama-3.3-70b-versatile,,2025-11-12T08:59:31.297213Z,True,True,True,"[
  {""id"": ""49512"", ""is_phishing"": true},
  {""id"": ""45395"", ""is_phishing"": true},
  {""id"": ""43966"", ""is_phishing"": false},
  {""id"": ""50160"", ""is_phishing"": true},
  {""id"": ""46817"", ""is_phishing"": false},
  {""id"": ""52521"", ""is_phishing"": true},
  {""id"": ""46804"", ""is_phishing"": false},
  {""id"": ""47414"", ""is_phishing"": false},
  {""id"": ""497"", ""is_phishing"": false},
  {""id"": ""51860"", ""is_phishing"": true}
]",66.01089811325073,True,True
43966,50 84199 box39822 colour eng england flag game mobile official optout poly ringtone stop text tone txt w111wx yer,False,NOT_OTP,True,False,True,False,llama-3.3-70b-versatile,,2025-11-12T08:56:25.279176Z,True,True,False,"[
  {""id"": ""49512"", ""is_phishing"": true},
  {""id"": ""45395"", ""is_phishing"": true},
  {""id"": ""43966"", ""is_phishing"": false},
  {""id"": ""50160"", ""is_phishing"": true},
  {""id"": ""46817"", ""is_phishing"": false},
  {""id"": ""52521"", ""is_phishing"": true},
  {""id"": ""46804"", ""is_phishing"": false},
  {""id"": ""47414"", ""is_phishing"": false},
  {""id"": ""497"", ""is_phishing"": false},
  {""id"": ""51860"", ""is_phishing"": true}
]",66.01089811325073,False,False
50160,আপনার অ্যাকাউন্টটি ভেরিফাই করতে কল করুন +8801813344556,False,NOT_OTP,True,False,True,True,llama-3.3-70b-versatile,,2025-11-12T09:10:51.419421Z,True,True,True,"[
  {""id"": ""49512"", ""is_phishing"": true},
  {""id"": ""45395"", ""is_phishing"": true},
  {""id"": ""43966"", ""is_phishing"": false},
  {""id"": ""50160"", ""is_phishing"": true},
  {""id"": ""46817"", ""is_phishing"": false},
  {""id"": ""52521"", ""is_phishing"": true},
  {""id"": ""46804"", ""is_phishing"": false},
  {""id"": ""47414"", ""is_phishing"": false},
  {""id"": ""497"", ""is_phishing"": false},
  {""id"": ""51860"", ""is_phishing"": true}
]",66.01089811325073,True,True
46817,admirer contact looking make reveal secret special thinks ur,False,NOT_OTP,True,True,False,True,llama-3.3-70b-versatile,,2025-11-12T09:02:42.237911Z,True,True,False,"[
  {""id"": ""49512"", ""is_phishing"": true},
  {""id"": ""45395"", ""is_phishing"": true},
  {""id"": ""43966"", ""is_phishing"": false},
  {""id"": ""50160"", ""is_phishing"": true},
  {""id"": ""46817"", ""is_phishing"": false},
  {""id"": ""52521"", ""is_phishing"": true},
  {""id"": ""46804"", ""is_phishing"": false},
  {""id"": ""47414"", ""is_phishing"": false},
  {""id"": ""497"", ""is_phishing"": false},
  {""id"": ""51860"", ""is_phishing"": true}
]",66.01089811325073,False,False
52521,आपका KYC विवरण अधूरा है। अकाउंट बंद होने से बचने के लिए अभी अपडेट करें: http://secure-kyc-update.com,False,NOT_OTP,True,True,True,False,llama-3.3-70b-versatile,,2025-11-12T09:16:46.240184Z,True,True,True,"[
  {""id"": ""49512"", ""is_phishing"": true},
  {""id"": ""45395"", ""is_phishing"": true},
  {""id"": ""43966"", ""is_phishing"": false},
  {""id"": ""50160"", ""is_phishing"": true},
  {""id"": ""46817"", ""is_phishing"": false},
  {""id"": ""52521"", ""is_phishing"": true},
  {""id"": ""46804"", ""is_phishing"": false},
  {""id"": ""47414"", ""is_phishing"": false},
  {""id"": ""497"", ""is_phishing"": false},
  {""id"": ""51860"", ""is_phishing"": true}
]",66.01089811325073,True,True
46804,12 help lost,False,NOT_OTP,True,True,True,False,llama-3.3-70b-versatile,,2025-11-12T09:02:39.656730Z,True,True,False,"[
  {""id"": ""49512"", ""is_phishing"": true},
  {""id"": ""45395"", ""is_phishing"": true},
  {""id"": ""43966"", ""is_phishing"": false},
  {""id"": ""50160"", ""is_phishing"": true},
  {""id"": ""46817"", ""is_phishing"": false},
  {""id"": ""52521"", ""is_phishing"": true},
  {""id"": ""46804"", ""is_phishing"": false},
  {""id"": ""47414"", ""is_phishing"": false},
  {""id"": ""497"", ""is_phishing"": false},
  {""id"": ""51860"", ""is_phishing"": true}
]",66.01089811325073,False,False
47414,09061221066 28 awarded camera days delivery digital fromm landline sipix,False,NOT_OTP,True,True,True,False,llama-3.3-70b-versatile,,2025-11-12T09:04:02.589540Z,True,True,False,"[
  {""id"": ""49512"", ""is_phishing"": true},
  {""id"": ""45395"", ""is_phishing"": true},
  {""id"": ""43966"", ""is_phishing"": false},
  {""id"": ""50160"", ""is_phishing"": true},
  {""id"": ""46817"", ""is_phishing"": false},
  {""id"": ""52521"", ""is_phishing"": true},
  {""id"": ""46804"", ""is_phishing"": false},
  {""id"": ""47414"", ""is_phishing"": false},
  {""id"": ""497"", ""is_phishing"": false},
  {""id"": ""51860"", ""is_phishing"": true}
]",66.01089811325073,False,False
497,"Dear Customer, we have successfully processed the payment of INR 022.87 for Google Workspace, as per the Standing Instruction WraOBd8SWH, on 03/10/2025 for your ICICI Bank Credit Card 4732. To manage your Standing Instructions, visit https://icici.co/ICICIT/GHxixu >Cards >Credit Cards>Standing Instructions and Recurring Charges>Manage Standing Instructions.",False,NOT_OTP,True,False,True,False,llama-3.3-70b-versatile,,2025-11-12T07:19:34.469876Z,True,True,False,"[
  {""id"": ""49512"", ""is_phishing"": true},
  {""id"": ""45395"", ""is_phishing"": true},
  {""id"": ""43966"", ""is_phishing"": false},
  {""id"": ""50160"", ""is_phishing"": true},
  {""id"": ""46817"", ""is_phishing"": false},
  {""id"": ""52521"", ""is_phishing"": true},
  {""id"": ""46804"", ""is_phishing"": false},
  {""id"": ""47414"", ""is_phishing"": false},
  {""id"": ""497"", ""is_phishing"": false},
  {""id"": ""51860"", ""is_phishing"": true}
]",66.01089811325073,False,False
51860,एमएसएमई ऋण 2024 - अपना मोबाइल नंबर सत्यापित करें और मिनटों में ऋण पात्रता की जांच करें! SR3.in/O35i3B-1Ei78i70i7C0,False,NOT_OTP,True,True,True,False,llama-3.3-70b-versatile,,2025-11-12T09:15:09.620147Z,True,True,True,"[
  {""id"": ""49512"", ""is_phishing"": true},
  {""id"": ""45395"", ""is_phishing"": true},
  {""id"": ""43966"", ""is_phishing"": false},
  {""id"": ""50160"", ""is_phishing"": true},
  {""id"": ""46817"", ""is_phishing"": false},
  {""id"": ""52521"", ""is_phishing"": true},
  {""id"": ""46804"", ""is_phishing"": false},
  {""id"": ""47414"", ""is_phishing"": false},
  {""id"": ""497"", ""is_phishing"": false},
  {""id"": ""51860"", ""is_phishing"": true}
]",66.01089811325073,True,True
45059,0870 08707509020 1327 20p 5wb box chance cr9 croydon fantasies fantasy hot just live min national ntt po rate,False,NOT_OTP,True,False,True,True,llama-3.3-70b-versatile,,2025-11-12T08:58:47.600873Z,True,True,True,"[
  {""id"": ""45059"", ""is_phishing"": true},
  {""id"": ""54237"", ""is_phishing"": false},
  {""id"": ""48644"", ""is_phishing"": true},
  {""id"": ""44390"", ""is_phishing"": true},
  {""id"": ""47236"", ""is_phishing"": true},
  {""id"": ""45420"", ""is_phishing"": false},
  {""id"": ""45599"", ""is_phishing"": false},
  {""id"": ""44472"", ""is_phishing"": true},
  {""id"": ""44670"", ""is_phishing"": false},
  {""id"": ""45330"", ""is_phishing"": true}
]",66.01089811325073,True,True
54237,रिटर्न पाएं 30% प्रति माह! आज ही निवेश करें और 30% का मासिक रिटर्न प्राप्त करें। केवल सीमित समय के लिए। जल्दी करें!,False,NOT_OTP,True,False,True,True,llama-3.3-70b-versatile,,2025-11-12T09:21:03.720245Z,True,True,False,"[
  {""id"": ""45059"", ""is_phishing"": true},
  {""id"": ""54237"", ""is_phishing"": false},
  {""id"": ""48644"", ""is_phishing"": true},
  {""id"": ""44390"", ""is_phishing"": true},
  {""id"": ""47236"", ""is_phishing"": true},
  {""id"": ""45420"", ""is_phishing"": false},
  {""id"": ""45599"", ""is_phishing"": false},
  {""id"": ""44472"", ""is_phishing"": true},
  {""id"": ""44670"", ""is_phishing"": false},
  {""id"": ""45330"", ""is_phishing"": true}
]",66.01089811325073,False,False
48644,নগদ অ্যাকাউন্টে ত্রুটি দেখা দিয়েছে। বিস্তারিত জানতে এখানে ক্লিক করুন: https://t.me/NagadErrorBot,False,NOT_OTP,True,True,True,False,llama-3.3-70b-versatile,,2025-11-12T09:07:03.423752Z,True,True,True,"[
  {""id"": ""45059"", ""is_phishing"": true},
  {""id"": ""54237"", ""is_phishing"": false},
  {""id"": ""48644"", ""is_phishing"": true},
  {""id"": ""44390"", ""is_phishing"": true},
  {""id"": ""47236"", ""is_phishing"": true},
  {""id"": ""45420"", ""is_phishing"": false},
  {""id"": ""45599"", ""is_phishing"": false},
  {""id"": ""44472"", ""is_phishing"": true},
  {""id"": ""44670"", ""is_phishing"": false},
  {""id"": ""45330"", ""is_phishing"": true}
]",66.01089811325073,True,True
44390,150p 16 1st 8007 club com fantastic free game gr8 hit nokia poly polys reply review tones txt unsubscribe wk word www,False,NOT_OTP,True,False,True,True,llama-3.3-70b-versatile,,2025-11-12T08:57:20.711957Z,True,True,True,"[
  {""id"": ""45059"", ""is_phishing"": true},
  {""id"": ""54237"", ""is_phishing"": false},
  {""id"": ""48644"", ""is_phishing"": true},
  {""id"": ""44390"", ""is_phishing"": true},
  {""id"": ""47236"", ""is_phishing"": true},
  {""id"": ""45420"", ""is_phishing"": false},
  {""id"": ""45599"", ""is_phishing"": false},
  {""id"": ""44472"", ""is_phishing"": true},
  {""id"": ""44670"", ""is_phishing"": false},
  {""id"": ""45330"", ""is_phishing"": true}
]",66.01089811325073,True,True
47236,150p 400 40gb 50 500 83355 collect guaranteed ipod latest mobile mp3 mtmsgrcvd18 nokia phone player prize reply txt win word,False,NOT_OTP,True,False,True,True,llama-3.3-70b-versatile,,2025-11-12T09:03:38.790786Z,True,True,True,"[
  {""id"": ""45059"", ""is_phishing"": true},
  {""id"": ""54237"", ""is_phishing"": false},
  {""id"": ""48644"", ""is_phishing"": true},
  {""id"": ""44390"", ""is_phishing"": true},
  {""id"": ""47236"", ""is_phishing"": true},
  {""id"": ""45420"", ""is_phishing"": false},
  {""id"": ""45599"", ""is_phishing"": false},
  {""id"": ""44472"", ""is_phishing"": true},
  {""id"": ""44670"", ""is_phishing"": false},
  {""id"": ""45330"", ""is_phishing"": true}
]",66.01089811325073,True,True
45420,08000839402 best bluetooth call2optout camera cs double free great latest linerental mins mobiles mobileupd8 new offer offers orange phones price tariffs txt,False,NOT_OTP,True,False,True,True,llama-3.3-70b-versatile,,2025-11-12T08:59:34.966406Z,True,True,False,"[
  {""id"": ""45059"", ""is_phishing"": true},
  {""id"": ""54237"", ""is_phishing"": false},
  {""id"": ""48644"", ""is_phishing"": true},
  {""id"": ""44390"", ""is_phishing"": true},
  {""id"": ""47236"", ""is_phishing"": true},
  {""id"": ""45420"", ""is_phishing"": false},
  {""id"": ""45599"", ""is_phishing"": false},
  {""id"": ""44472"", ""is_phishing"": true},
  {""id"": ""44670"", ""is_phishing"": false},
  {""id"": ""45330"", ""is_phishing"": true}
]",66.01089811325073,False,False
45599,16 apply award close cost cs receive selected specially,False,NOT_OTP,True,False,True,True,llama-3.3-70b-versatile,,2025-11-12T08:59:58.355172Z,True,True,False,"[
  {""id"": ""45059"", ""is_phishing"": true},
  {""id"": ""54237"", ""is_phishing"": false},
  {""id"": ""48644"", ""is_phishing"": true},
  {""id"": ""44390"", ""is_phishing"": true},
  {""id"": ""47236"", ""is_phishing"": true},
  {""id"": ""45420"", ""is_phishing"": false},
  {""id"": ""45599"", ""is_phishing"": false},
  {""id"": ""44472"", ""is_phishing"": true},
  {""id"": ""44670"", ""is_phishing"": false},
  {""id"": ""45330"", ""is_phishing"": true}
]",66.01089811325073,False,False
44472,apply bloomberg center com credits future http message pin wait www,False,NOT_OTP,True,False,True,False,llama-3.3-70b-versatile,,2025-11-12T08:57:30.950544Z,True,True,True,"[
  {""id"": ""45059"", ""is_phishing"": true},
  {""id"": ""54237"", ""is_phishing"": false},
  {""id"": ""48644"", ""is_phishing"": true},
  {""id"": ""44390"", ""is_phishing"": true},
  {""id"": ""47236"", ""is_phishing"": true},
  {""id"": ""45420"", ""is_phishing"": false},
  {""id"": ""45599"", ""is_phishing"": false},
  {""id"": ""44472"", ""is_phishing"": true},
  {""id"": ""44670"", ""is_phishing"": false},
  {""id"": ""45330"", ""is_phishing"": true}
]",66.01089811325073,True,True
44670,ac bid dvd end reply sms visit,False,NOT_OTP,True,True,True,True,llama-3.3-70b-versatile,VERIFIED_llama-3.3-70b-versatile,2025-11-12T08:57:57.641049Z,False,True,False,"[
  {""id"": ""45059"", ""is_phishing"": true},
  {""id"": ""54237"", ""is_phishing"": false},
  {""id"": ""48644"", ""is_phishing"": true},
  {""id"": ""44390"", ""is_phishing"": true},
  {""id"": ""47236"", ""is_phishing"": true},
  {""id"": ""45420"", ""is_phishing"": false},
  {""id"": ""45599"", ""is_phishing"": false},
  {""id"": ""44472"", ""is_phishing"": true},
  {""id"": ""44670"", ""is_phishing"": false},
  {""id"": ""45330"", ""is_phishing"": true}
]",66.01089811325073,False,False
45330,1000 5000 careful cash claim details enter mobile personal prize tells ur win worth,False,NOT_OTP,True,True,True,False,llama-3.3-70b-versatile,,2025-11-12T08:59:23.575983Z,True,True,True,"[
  {""id"": ""45059"", ""is_phishing"": true},
  {""id"": ""54237"", ""is_phishing"": false},
  {""id"": ""48644"", ""is_phishing"": true},
  {""id"": ""44390"", ""is_phishing"": true},
  {""id"": ""47236"", ""is_phishing"": true},
  {""id"": ""45420"", ""is_phishing"": false},
  {""id"": ""45599"", ""is_phishing"": false},
  {""id"": ""44472"", ""is_phishing"": true},
  {""id"": ""44670"", ""is_phishing"": false},
  {""id"": ""45330"", ""is_phishing"": true}
]",66.01089811325073,True,True
48453,বিনামূল্যে ক্রিপ্টো পাওয়ার সুযোগ! এখানে ক্লিক করুন: http://bit.ly/FreeCrypto,False,NOT_OTP,True,False,True,True,llama-3.3-70b-versatile,,2025-11-12T09:06:33.177112Z,True,True,True,"[
  {""id"": ""48453"", ""is_phishing"": true},
  {""id"": ""51527"", ""is_phishing"": true},
  {""id"": ""44852"", ""is_phishing"": false},
  {""id"": ""48073"", ""is_phishing"": false},
  {""id"": ""46248"", ""is_phishing"": false},
  {""id"": ""49485"", ""is_phishing"": true},
  {""id"": ""67841"", ""is_phishing"": true},
  {""id"": ""46633"", ""is_phishing"": false},
  {""id"": ""41814"", ""is_phishing"": false},
  {""id"": ""45054"", ""is_phishing"": false}
]",66.01089811325073,True,True
51527,"IBSAT के लिए आवेदन करने के लिए जल्दी करें! निःशुल्क मॉक के साथ तैयारी करें और 2 लाख की छात्रवृत्ति प्राप्त करें! IBS हैदराबाद AACSB मान्यता प्राप्त NIRF 39 अभी आवेदन करें https://vm.ltd/IBSMBA/zfomBLIBS हैदराबाद, NIRF रैंक #39, प्रत्येक 2 लाख मूल्य की 500 छात्रवृत्तियाँ। AACSB मान्यता प्राप्त उच्चतम प्लेसमेंट 21.0 LPA IBSAT 24 अभी आवेदन करें https://vm.ltd/IBSMBA/zfomBL",False,NOT_OTP,True,True,True,False,llama-3.3-70b-versatile,,2025-11-12T09:14:20.536639Z,True,True,True,"[
  {""id"": ""48453"", ""is_phishing"": true},
  {""id"": ""51527"", ""is_phishing"": true},
  {""id"": ""44852"", ""is_phishing"": false},
  {""id"": ""48073"", ""is_phishing"": false},
  {""id"": ""46248"", ""is_phishing"": false},
  {""id"": ""49485"", ""is_phishing"": true},
  {""id"": ""67841"", ""is_phishing"": true},
  {""id"": ""46633"", ""is_phishing"": false},
  {""id"": ""41814"", ""is_phishing"": false},
  {""id"": ""45054"", ""is_phishing"": false}
]",66.01089811325073,True,True
44852,150p 40gb 500 83355 collect guaranteed ipod latest mp3 mtmsgrcvd18 nokia phone player prize txt word,False,NOT_OTP,True,True,False,False,llama-3.3-70b-versatile,,2025-11-12T08:58:20.833578Z,True,True,False,"[
  {""id"": ""48453"", ""is_phishing"": true},
  {""id"": ""51527"", ""is_phishing"": true},
  {""id"": ""44852"", ""is_phishing"": false},
  {""id"": ""48073"", ""is_phishing"": false},
  {""id"": ""46248"", ""is_phishing"": false},
  {""id"": ""49485"", ""is_phishing"": true},
  {""id"": ""67841"", ""is_phishing"": true},
  {""id"": ""46633"", ""is_phishing"": false},
  {""id"": ""41814"", ""is_phishing"": false},
  {""id"": ""45054"", ""is_phishing"": false}
]",66.01089811325073,False,False
48073,100 80062 ans correct draw entered gift receipt registered subscriber txt voucher yr,False,NOT_OTP,True,False,True,True,llama-3.3-70b-versatile,,2025-11-12T09:05:38.023108Z,True,True,False,"[
  {""id"": ""48453"", ""is_phishing"": true},
  {""id"": ""51527"", ""is_phishing"": true},
  {""id"": ""44852"", ""is_phishing"": false},
  {""id"": ""48073"", ""is_phishing"": false},
  {""id"": ""46248"", ""is_phishing"": false},
  {""id"": ""49485"", ""is_phishing"": true},
  {""id"": ""67841"", ""is_phishing"": true},
  {""id"": ""46633"", ""is_phishing"": false},
  {""id"": ""41814"", ""is_phishing"": false},
  {""id"": ""45054"", ""is_phishing"": false}
]",66.01089811325073,False,False
46248,150pm 5we bx420 cinema congrats dont free ip4 miss pass special year,False,NOT_OTP,True,True,True,False,llama-3.3-70b-versatile,,2025-11-12T09:01:22.487203Z,True,True,False,"[
  {""id"": ""48453"", ""is_phishing"": true},
  {""id"": ""51527"", ""is_phishing"": true},
  {""id"": ""44852"", ""is_phishing"": false},
  {""id"": ""48073"", ""is_phishing"": false},
  {""id"": ""46248"", ""is_phishing"": false},
  {""id"": ""49485"", ""is_phishing"": true},
  {""id"": ""67841"", ""is_phishing"": true},
  {""id"": ""46633"", ""is_phishing"": false},
  {""id"": ""41814"", ""is_phishing"": false},
  {""id"": ""45054"", ""is_phishing"": false}
]",66.01089811325073,False,False
49485,আপনার ফোনে ভাইরাস ধরা পড়েছে। দ্রুত স্ক্যান করতে কল করুন +8801811122334,False,NOT_OTP,True,False,True,False,llama-3.3-70b-versatile,,2025-11-12T09:09:11.424485Z,True,True,True,"[
  {""id"": ""48453"", ""is_phishing"": true},
  {""id"": ""51527"", ""is_phishing"": true},
  {""id"": ""44852"", ""is_phishing"": false},
  {""id"": ""48073"", ""is_phishing"": false},
  {""id"": ""46248"", ""is_phishing"": false},
  {""id"": ""49485"", ""is_phishing"": true},
  {""id"": ""67841"", ""is_phishing"": true},
  {""id"": ""46633"", ""is_phishing"": false},
  {""id"": ""41814"", ""is_phishing"": false},
  {""id"": ""45054"", ""is_phishing"": false}
]",66.01089811325073,True,True
67841,"FREE MESSAGE Activate your 500 FREE Text Messages by replying to this message with the word FREE For terms & conditions, visit www.07781482378.com",False,NOT_OTP,True,True,True,False,llama-3.3-70b-versatile,,2025-11-12T09:52:45.781041Z,True,True,True,"[
  {""id"": ""48453"", ""is_phishing"": true},
  {""id"": ""51527"", ""is_phishing"": true},
  {""id"": ""44852"", ""is_phishing"": false},
  {""id"": ""48073"", ""is_phishing"": false},
  {""id"": ""46248"", ""is_phishing"": false},
  {""id"": ""49485"", ""is_phishing"": true},
  {""id"": ""67841"", ""is_phishing"": true},
  {""id"": ""46633"", ""is_phishing"": false},
  {""id"": ""41814"", ""is_phishing"": false},
  {""id"": ""45054"", ""is_phishing"": false}
]",66.01089811325073,True,True
46633,18 1st 25p 50 energy fun got guys like look lucozade new oz rally sex takes text txt uk wrc,False,NOT_OTP,True,False,True,False,llama-3.3-70b-versatile,,2025-11-12T09:02:15.637989Z,True,True,False,"[
  {""id"": ""48453"", ""is_phishing"": true},
  {""id"": ""51527"", ""is_phishing"": true},
  {""id"": ""44852"", ""is_phishing"": false},
  {""id"": ""48073"", ""is_phishing"": false},
  {""id"": ""46248"", ""is_phishing"": false},
  {""id"": ""49485"", ""is_phishing"": true},
  {""id"": ""67841"", ""is_phishing"": true},
  {""id"": ""46633"", ""is_phishing"": false},
  {""id"": ""41814"", ""is_phishing"": false},
  {""id"": ""45054"", ""is_phishing"": false}
]",66.01089811325073,False,False
41814,2nd b4 claim contact cs just prize sms stop time tried won,False,NOT_OTP,True,True,True,False,llama-3.3-70b-versatile,,2025-11-12T08:51:43.829978Z,True,True,False,"[
  {""id"": ""48453"", ""is_phishing"": true},
  {""id"": ""51527"", ""is_phishing"": true},
  {""id"": ""44852"", ""is_phishing"": false},
  {""id"": ""48073"", ""is_phishing"": false},
  {""id"": ""46248"", ""is_phishing"": false},
  {""id"": ""49485"", ""is_phishing"": true},
  {""id"": ""67841"", ""is_phishing"": true},
  {""id"": ""46633"", ""is_phishing"": false},
  {""id"": ""41814"", ""is_phishing"": false},
  {""id"": ""45054"", ""is_phishing"": false}
]",66.01089811325073,False,False
45054,08712460324 10p calling don fun min miss rate stop texts weekend,False,NOT_OTP,True,False,True,True,llama-3.3-70b-versatile,,2025-11-12T08:58:46.177606Z,True,True,False,"[
  {""id"": ""48453"", ""is_phishing"": true},
  {""id"": ""51527"", ""is_phishing"": true},
  {""id"": ""44852"", ""is_phishing"": false},
  {""id"": ""48073"", ""is_phishing"": false},
  {""id"": ""46248"", ""is_phishing"": false},
  {""id"": ""49485"", ""is_phishing"": true},
  {""id"": ""67841"", ""is_phishing"": true},
  {""id"": ""46633"", ""is_phishing"": false},
  {""id"": ""41814"", ""is_phishing"": false},
  {""id"": ""45054"", ""is_phishing"": false}
]",66.01089811325073,False,False
