original_index,sms_text,predicted_is_otp,predicted_otp_intent,is_phishing,is_phishing_truth,predicted_is_phishing,model_id,model_name,raw_response,elapsed_seconds,pred_bool,correct
43745,aha talking,False,NOT_OTP,False,False,True,gemma3:1b,Gemma3 1B,"```json
{""id"": ""49547"", ""is_phishing"": true}
{""id"": ""43745"", ""is_phishing"": true}
{""id"": ""45161"", ""is_phishing"": true}
{""id"": ""45350"", ""is_phishing"": true}
{""id"": ""44836"", ""is_phishing"": true}
{""id"": ""49878"", ""is_phishing"": true}
{""id"": ""45079"", ""is_phishing"": true}
{""id"": ""1691"", ""is_phishing"": false}
{""id"": ""48810"", ""is_phishing"": false}
```",39.43140459060669,True,False
45161,08712460324 10p chat cheap cheaper gay good hot min national rate sale stop texts,False,NOT_OTP,True,True,True,gemma3:1b,Gemma3 1B,"```json
{""id"": ""49547"", ""is_phishing"": true}
{""id"": ""43745"", ""is_phishing"": true}
{""id"": ""45161"", ""is_phishing"": true}
{""id"": ""45350"", ""is_phishing"": true}
{""id"": ""44836"", ""is_phishing"": true}
{""id"": ""49878"", ""is_phishing"": true}
{""id"": ""45079"", ""is_phishing"": true}
{""id"": ""1691"", ""is_phishing"": false}
{""id"": ""48810"", ""is_phishing"": false}
```",39.43140459060669,True,True
45161,08712460324 10p chat cheap cheaper gay good hot min national rate sale stop texts,False,NOT_OTP,True,True,True,gemma3:1b,Gemma3 1B,"```json
{""id"": ""49547"", ""is_phishing"": true}
{""id"": ""43745"", ""is_phishing"": true}
{""id"": ""45161"", ""is_phishing"": true}
{""id"": ""45350"", ""is_phishing"": true}
{""id"": ""44836"", ""is_phishing"": true}
{""id"": ""49878"", ""is_phishing"": true}
{""id"": ""45079"", ""is_phishing"": true}
{""id"": ""1691"", ""is_phishing"": false}
{""id"": ""48810"", ""is_phishing"": false}
```",39.43140459060669,True,True
45350,awaiting com day fantastic http important information log lucky orange surprise today ur urawinner user www,False,NOT_OTP,True,True,True,gemma3:1b,Gemma3 1B,"```json
{""id"": ""49547"", ""is_phishing"": true}
{""id"": ""43745"", ""is_phishing"": true}
{""id"": ""45161"", ""is_phishing"": true}
{""id"": ""45350"", ""is_phishing"": true}
{""id"": ""44836"", ""is_phishing"": true}
{""id"": ""49878"", ""is_phishing"": true}
{""id"": ""45079"", ""is_phishing"": true}
{""id"": ""1691"", ""is_phishing"": false}
{""id"": ""48810"", ""is_phishing"": false}
```",39.43140459060669,True,True
45350,awaiting com day fantastic http important information log lucky orange surprise today ur urawinner user www,False,NOT_OTP,True,True,True,gemma3:1b,Gemma3 1B,"```json
{""id"": ""49547"", ""is_phishing"": true}
{""id"": ""43745"", ""is_phishing"": true}
{""id"": ""45161"", ""is_phishing"": true}
{""id"": ""45350"", ""is_phishing"": true}
{""id"": ""44836"", ""is_phishing"": true}
{""id"": ""49878"", ""is_phishing"": true}
{""id"": ""45079"", ""is_phishing"": true}
{""id"": ""1691"", ""is_phishing"": false}
{""id"": ""48810"", ""is_phishing"": false}
```",39.43140459060669,True,True
44836,08712460324 10p 60p calling don fun girls just min miss rate send stop texts weekend,False,NOT_OTP,True,True,True,gemma3:1b,Gemma3 1B,"```json
{""id"": ""49547"", ""is_phishing"": true}
{""id"": ""43745"", ""is_phishing"": true}
{""id"": ""45161"", ""is_phishing"": true}
{""id"": ""45350"", ""is_phishing"": true}
{""id"": ""44836"", ""is_phishing"": true}
{""id"": ""49878"", ""is_phishing"": true}
{""id"": ""45079"", ""is_phishing"": true}
{""id"": ""1691"", ""is_phishing"": false}
{""id"": ""48810"", ""is_phishing"": false}
```",39.43140459060669,True,True
44836,08712460324 10p 60p calling don fun girls just min miss rate send stop texts weekend,False,NOT_OTP,True,True,True,gemma3:1b,Gemma3 1B,"```json
{""id"": ""49547"", ""is_phishing"": true}
{""id"": ""43745"", ""is_phishing"": true}
{""id"": ""45161"", ""is_phishing"": true}
{""id"": ""45350"", ""is_phishing"": true}
{""id"": ""44836"", ""is_phishing"": true}
{""id"": ""49878"", ""is_phishing"": true}
{""id"": ""45079"", ""is_phishing"": true}
{""id"": ""1691"", ""is_phishing"": false}
{""id"": ""48810"", ""is_phishing"": false}
```",39.43140459060669,True,True
49878,"২০০ টাকা বিনামূল্যে বোনাস!
৫০০০টাকা জেতার সুযোগ।
https://cutt.ly/JiliG",False,NOT_OTP,True,True,True,gemma3:1b,Gemma3 1B,"```json
{""id"": ""49547"", ""is_phishing"": true}
{""id"": ""43745"", ""is_phishing"": true}
{""id"": ""45161"", ""is_phishing"": true}
{""id"": ""45350"", ""is_phishing"": true}
{""id"": ""44836"", ""is_phishing"": true}
{""id"": ""49878"", ""is_phishing"": true}
{""id"": ""45079"", ""is_phishing"": true}
{""id"": ""1691"", ""is_phishing"": false}
{""id"": ""48810"", ""is_phishing"": false}
```",39.43140459060669,True,True
49878,"২০০ টাকা বিনামূল্যে বোনাস!
৫০০০টাকা জেতার সুযোগ।
https://cutt.ly/JiliG",False,NOT_OTP,True,True,True,gemma3:1b,Gemma3 1B,"```json
{""id"": ""49547"", ""is_phishing"": true}
{""id"": ""43745"", ""is_phishing"": true}
{""id"": ""45161"", ""is_phishing"": true}
{""id"": ""45350"", ""is_phishing"": true}
{""id"": ""44836"", ""is_phishing"": true}
{""id"": ""49878"", ""is_phishing"": true}
{""id"": ""45079"", ""is_phishing"": true}
{""id"": ""1691"", ""is_phishing"": false}
{""id"": ""48810"", ""is_phishing"": false}
```",39.43140459060669,True,True
45079,500 activate com conditions free message messages replying terms text visit word www,False,NOT_OTP,True,True,True,gemma3:1b,Gemma3 1B,"```json
{""id"": ""49547"", ""is_phishing"": true}
{""id"": ""43745"", ""is_phishing"": true}
{""id"": ""45161"", ""is_phishing"": true}
{""id"": ""45350"", ""is_phishing"": true}
{""id"": ""44836"", ""is_phishing"": true}
{""id"": ""49878"", ""is_phishing"": true}
{""id"": ""45079"", ""is_phishing"": true}
{""id"": ""1691"", ""is_phishing"": false}
{""id"": ""48810"", ""is_phishing"": false}
```",39.43140459060669,True,True
45079,500 activate com conditions free message messages replying terms text visit word www,False,NOT_OTP,True,True,True,gemma3:1b,Gemma3 1B,"```json
{""id"": ""49547"", ""is_phishing"": true}
{""id"": ""43745"", ""is_phishing"": true}
{""id"": ""45161"", ""is_phishing"": true}
{""id"": ""45350"", ""is_phishing"": true}
{""id"": ""44836"", ""is_phishing"": true}
{""id"": ""49878"", ""is_phishing"": true}
{""id"": ""45079"", ""is_phishing"": true}
{""id"": ""1691"", ""is_phishing"": false}
{""id"": ""48810"", ""is_phishing"": false}
```",39.43140459060669,True,True
1691,"Dear Customer,
Thanks for choosing Licious. Your order la2hfcmmvwtd is scheduled for 2025-09-02 between 7 PM - 9 PM. -Licious",False,NOT_OTP,False,False,False,gemma3:1b,Gemma3 1B,"```json
{""id"": ""49547"", ""is_phishing"": true}
{""id"": ""43745"", ""is_phishing"": true}
{""id"": ""45161"", ""is_phishing"": true}
{""id"": ""45350"", ""is_phishing"": true}
{""id"": ""44836"", ""is_phishing"": true}
{""id"": ""49878"", ""is_phishing"": true}
{""id"": ""45079"", ""is_phishing"": true}
{""id"": ""1691"", ""is_phishing"": false}
{""id"": ""48810"", ""is_phishing"": false}
```",39.43140459060669,False,True
1691,"Dear Customer,
Thanks for choosing Licious. Your order la2hfcmmvwtd is scheduled for 2025-09-02 between 7 PM - 9 PM. -Licious",False,NOT_OTP,False,False,False,gemma3:1b,Gemma3 1B,"```json
{""id"": ""49547"", ""is_phishing"": true}
{""id"": ""43745"", ""is_phishing"": true}
{""id"": ""45161"", ""is_phishing"": true}
{""id"": ""45350"", ""is_phishing"": true}
{""id"": ""44836"", ""is_phishing"": true}
{""id"": ""49878"", ""is_phishing"": true}
{""id"": ""45079"", ""is_phishing"": true}
{""id"": ""1691"", ""is_phishing"": false}
{""id"": ""48810"", ""is_phishing"": false}
```",39.43140459060669,False,True
48810,"Ads dekhe daily 200-300 tk income korte chaile join korun https://adswork-bd.com/register?ref=140639 
100% trusted site Free te kaj korte paben",False,NOT_OTP,True,True,False,gemma3:1b,Gemma3 1B,"```json
{""id"": ""49547"", ""is_phishing"": true}
{""id"": ""43745"", ""is_phishing"": true}
{""id"": ""45161"", ""is_phishing"": true}
{""id"": ""45350"", ""is_phishing"": true}
{""id"": ""44836"", ""is_phishing"": true}
{""id"": ""49878"", ""is_phishing"": true}
{""id"": ""45079"", ""is_phishing"": true}
{""id"": ""1691"", ""is_phishing"": false}
{""id"": ""48810"", ""is_phishing"": false}
```",39.43140459060669,False,False
48810,"Ads dekhe daily 200-300 tk income korte chaile join korun https://adswork-bd.com/register?ref=140639 
100% trusted site Free te kaj korte paben",False,NOT_OTP,True,True,False,gemma3:1b,Gemma3 1B,"```json
{""id"": ""49547"", ""is_phishing"": true}
{""id"": ""43745"", ""is_phishing"": true}
{""id"": ""45161"", ""is_phishing"": true}
{""id"": ""45350"", ""is_phishing"": true}
{""id"": ""44836"", ""is_phishing"": true}
{""id"": ""49878"", ""is_phishing"": true}
{""id"": ""45079"", ""is_phishing"": true}
{""id"": ""1691"", ""is_phishing"": false}
{""id"": ""48810"", ""is_phishing"": false}
```",39.43140459060669,False,False
43960,alright cheers coming gonna hows money oh ok school thursday work yay yeah,False,NOT_OTP,False,False,,gemma3:1b,Gemma3 1B,,39.43140459060669,,False
49872,আপনার অ্যাকাউন্টে সন্দেহজনক কার্যকলাপ হয়েছে। লগইন করে যাচাই করুন: [secureverify.com/VerifyBD],False,NOT_OTP,True,True,True,gemma3:1b,Gemma3 1B,"```json
[
  {
    ""id"": ""49872"",
    ""is_phishing"": true
  },
  {
    ""id"": ""41015"",
    ""is_phishing"": true
  },
  {
    ""id"": ""67776"",
    ""is_phishing"": true
  },
  {
    ""id"": ""38942"",
    ""is_phishing"": true
  },
  {
    ""id"": ""52751"",
    ""is_phishing"": true
  },
  {
    ""id"": ""52059"",
    ""is_phishing"": true
  },
  {
    ""id"": ""39656"",
    ""is_phishing"": true
  },
  {
    ""id"": ""45387"",
    ""is_phishing"": true
  },
  {
    ""id"": ""40120"",
    ""is_phishing"": true
  }
]
```",39.43140459060669,True,True
49872,আপনার অ্যাকাউন্টে সন্দেহজনক কার্যকলাপ হয়েছে। লগইন করে যাচাই করুন: [secureverify.com/VerifyBD],False,NOT_OTP,True,True,True,gemma3:1b,Gemma3 1B,"```json
[
  {
    ""id"": ""49872"",
    ""is_phishing"": true
  },
  {
    ""id"": ""41015"",
    ""is_phishing"": true
  },
  {
    ""id"": ""67776"",
    ""is_phishing"": true
  },
  {
    ""id"": ""38942"",
    ""is_phishing"": true
  },
  {
    ""id"": ""52751"",
    ""is_phishing"": true
  },
  {
    ""id"": ""52059"",
    ""is_phishing"": true
  },
  {
    ""id"": ""39656"",
    ""is_phishing"": true
  },
  {
    ""id"": ""45387"",
    ""is_phishing"": true
  },
  {
    ""id"": ""40120"",
    ""is_phishing"": true
  }
]
```",39.43140459060669,True,True
41015,dream fantasy football opt play saturday sky starts team tv,False,NOT_OTP,True,True,True,gemma3:1b,Gemma3 1B,"```json
[
  {
    ""id"": ""49872"",
    ""is_phishing"": true
  },
  {
    ""id"": ""41015"",
    ""is_phishing"": true
  },
  {
    ""id"": ""67776"",
    ""is_phishing"": true
  },
  {
    ""id"": ""38942"",
    ""is_phishing"": true
  },
  {
    ""id"": ""52751"",
    ""is_phishing"": true
  },
  {
    ""id"": ""52059"",
    ""is_phishing"": true
  },
  {
    ""id"": ""39656"",
    ""is_phishing"": true
  },
  {
    ""id"": ""45387"",
    ""is_phishing"": true
  },
  {
    ""id"": ""40120"",
    ""is_phishing"": true
  }
]
```",39.43140459060669,True,True
41015,dream fantasy football opt play saturday sky starts team tv,False,NOT_OTP,True,True,True,gemma3:1b,Gemma3 1B,"```json
[
  {
    ""id"": ""49872"",
    ""is_phishing"": true
  },
  {
    ""id"": ""41015"",
    ""is_phishing"": true
  },
  {
    ""id"": ""67776"",
    ""is_phishing"": true
  },
  {
    ""id"": ""38942"",
    ""is_phishing"": true
  },
  {
    ""id"": ""52751"",
    ""is_phishing"": true
  },
  {
    ""id"": ""52059"",
    ""is_phishing"": true
  },
  {
    ""id"": ""39656"",
    ""is_phishing"": true
  },
  {
    ""id"": ""45387"",
    ""is_phishing"": true
  },
  {
    ""id"": ""40120"",
    ""is_phishing"": true
  }
]
```",39.43140459060669,True,True
67776,Someone has contacted our dating service and entered your phone because they fancy you! To find out who it is call from a landline 09111032124 . PoBox12n146tf150p,False,NOT_OTP,True,True,True,gemma3:1b,Gemma3 1B,"```json
[
  {
    ""id"": ""49872"",
    ""is_phishing"": true
  },
  {
    ""id"": ""41015"",
    ""is_phishing"": true
  },
  {
    ""id"": ""67776"",
    ""is_phishing"": true
  },
  {
    ""id"": ""38942"",
    ""is_phishing"": true
  },
  {
    ""id"": ""52751"",
    ""is_phishing"": true
  },
  {
    ""id"": ""52059"",
    ""is_phishing"": true
  },
  {
    ""id"": ""39656"",
    ""is_phishing"": true
  },
  {
    ""id"": ""45387"",
    ""is_phishing"": true
  },
  {
    ""id"": ""40120"",
    ""is_phishing"": true
  }
]
```",39.43140459060669,True,True
67776,Someone has contacted our dating service and entered your phone because they fancy you! To find out who it is call from a landline 09111032124 . PoBox12n146tf150p,False,NOT_OTP,True,True,True,gemma3:1b,Gemma3 1B,"```json
[
  {
    ""id"": ""49872"",
    ""is_phishing"": true
  },
  {
    ""id"": ""41015"",
    ""is_phishing"": true
  },
  {
    ""id"": ""67776"",
    ""is_phishing"": true
  },
  {
    ""id"": ""38942"",
    ""is_phishing"": true
  },
  {
    ""id"": ""52751"",
    ""is_phishing"": true
  },
  {
    ""id"": ""52059"",
    ""is_phishing"": true
  },
  {
    ""id"": ""39656"",
    ""is_phishing"": true
  },
  {
    ""id"": ""45387"",
    ""is_phishing"": true
  },
  {
    ""id"": ""40120"",
    ""is_phishing"": true
  }
]
```",39.43140459060669,True,True
38942,ah hey told,False,NOT_OTP,False,False,True,gemma3:1b,Gemma3 1B,"```json
[
  {
    ""id"": ""49872"",
    ""is_phishing"": true
  },
  {
    ""id"": ""41015"",
    ""is_phishing"": true
  },
  {
    ""id"": ""67776"",
    ""is_phishing"": true
  },
  {
    ""id"": ""38942"",
    ""is_phishing"": true
  },
  {
    ""id"": ""52751"",
    ""is_phishing"": true
  },
  {
    ""id"": ""52059"",
    ""is_phishing"": true
  },
  {
    ""id"": ""39656"",
    ""is_phishing"": true
  },
  {
    ""id"": ""45387"",
    ""is_phishing"": true
  },
  {
    ""id"": ""40120"",
    ""is_phishing"": true
  }
]
```",39.43140459060669,True,False
38942,ah hey told,False,NOT_OTP,False,False,True,gemma3:1b,Gemma3 1B,"```json
[
  {
    ""id"": ""49872"",
    ""is_phishing"": true
  },
  {
    ""id"": ""41015"",
    ""is_phishing"": true
  },
  {
    ""id"": ""67776"",
    ""is_phishing"": true
  },
  {
    ""id"": ""38942"",
    ""is_phishing"": true
  },
  {
    ""id"": ""52751"",
    ""is_phishing"": true
  },
  {
    ""id"": ""52059"",
    ""is_phishing"": true
  },
  {
    ""id"": ""39656"",
    ""is_phishing"": true
  },
  {
    ""id"": ""45387"",
    ""is_phishing"": true
  },
  {
    ""id"": ""40120"",
    ""is_phishing"": true
  }
]
```",39.43140459060669,True,False
52751,मुफ़्त वर्कशॉप दस्तावेज़ के साथ विदेश में काम करें। आज ही कॉल करें।,False,NOT_OTP,True,True,True,gemma3:1b,Gemma3 1B,"```json
[
  {
    ""id"": ""49872"",
    ""is_phishing"": true
  },
  {
    ""id"": ""41015"",
    ""is_phishing"": true
  },
  {
    ""id"": ""67776"",
    ""is_phishing"": true
  },
  {
    ""id"": ""38942"",
    ""is_phishing"": true
  },
  {
    ""id"": ""52751"",
    ""is_phishing"": true
  },
  {
    ""id"": ""52059"",
    ""is_phishing"": true
  },
  {
    ""id"": ""39656"",
    ""is_phishing"": true
  },
  {
    ""id"": ""45387"",
    ""is_phishing"": true
  },
  {
    ""id"": ""40120"",
    ""is_phishing"": true
  }
]
```",39.43140459060669,True,True
52751,मुफ़्त वर्कशॉप दस्तावेज़ के साथ विदेश में काम करें। आज ही कॉल करें।,False,NOT_OTP,True,True,True,gemma3:1b,Gemma3 1B,"```json
[
  {
    ""id"": ""49872"",
    ""is_phishing"": true
  },
  {
    ""id"": ""41015"",
    ""is_phishing"": true
  },
  {
    ""id"": ""67776"",
    ""is_phishing"": true
  },
  {
    ""id"": ""38942"",
    ""is_phishing"": true
  },
  {
    ""id"": ""52751"",
    ""is_phishing"": true
  },
  {
    ""id"": ""52059"",
    ""is_phishing"": true
  },
  {
    ""id"": ""39656"",
    ""is_phishing"": true
  },
  {
    ""id"": ""45387"",
    ""is_phishing"": true
  },
  {
    ""id"": ""40120"",
    ""is_phishing"": true
  }
]
```",39.43140459060669,True,True
52059,आपके आने का इंतजार है।,False,NOT_OTP,False,False,True,gemma3:1b,Gemma3 1B,"```json
[
  {
    ""id"": ""49872"",
    ""is_phishing"": true
  },
  {
    ""id"": ""41015"",
    ""is_phishing"": true
  },
  {
    ""id"": ""67776"",
    ""is_phishing"": true
  },
  {
    ""id"": ""38942"",
    ""is_phishing"": true
  },
  {
    ""id"": ""52751"",
    ""is_phishing"": true
  },
  {
    ""id"": ""52059"",
    ""is_phishing"": true
  },
  {
    ""id"": ""39656"",
    ""is_phishing"": true
  },
  {
    ""id"": ""45387"",
    ""is_phishing"": true
  },
  {
    ""id"": ""40120"",
    ""is_phishing"": true
  }
]
```",39.43140459060669,True,False
52059,आपके आने का इंतजार है।,False,NOT_OTP,False,False,True,gemma3:1b,Gemma3 1B,"```json
[
  {
    ""id"": ""49872"",
    ""is_phishing"": true
  },
  {
    ""id"": ""41015"",
    ""is_phishing"": true
  },
  {
    ""id"": ""67776"",
    ""is_phishing"": true
  },
  {
    ""id"": ""38942"",
    ""is_phishing"": true
  },
  {
    ""id"": ""52751"",
    ""is_phishing"": true
  },
  {
    ""id"": ""52059"",
    ""is_phishing"": true
  },
  {
    ""id"": ""39656"",
    ""is_phishing"": true
  },
  {
    ""id"": ""45387"",
    ""is_phishing"": true
  },
  {
    ""id"": ""40120"",
    ""is_phishing"": true
  }
]
```",39.43140459060669,True,False
54031,"54999 पर एमएस आईटी भेजें और नोएडा एक्सटेंशन में अपना सपनों का घर केवल 13.99 लाख रुपये में प्राप्त करें, जिसमें नोएडा एक्सटेंशन में संस्कृति 2/3 बीएचके प्रीमियम फ्लैट शामिल है।",False,NOT_OTP,True,True,,gemma3:1b,Gemma3 1B,,39.43140459060669,,False
39656,did say umma,False,NOT_OTP,False,False,True,gemma3:1b,Gemma3 1B,"```json
[
  {
    ""id"": ""49872"",
    ""is_phishing"": true
  },
  {
    ""id"": ""41015"",
    ""is_phishing"": true
  },
  {
    ""id"": ""67776"",
    ""is_phishing"": true
  },
  {
    ""id"": ""38942"",
    ""is_phishing"": true
  },
  {
    ""id"": ""52751"",
    ""is_phishing"": true
  },
  {
    ""id"": ""52059"",
    ""is_phishing"": true
  },
  {
    ""id"": ""39656"",
    ""is_phishing"": true
  },
  {
    ""id"": ""45387"",
    ""is_phishing"": true
  },
  {
    ""id"": ""40120"",
    ""is_phishing"": true
  }
]
```",39.43140459060669,True,False
39656,did say umma,False,NOT_OTP,False,False,True,gemma3:1b,Gemma3 1B,"```json
[
  {
    ""id"": ""49872"",
    ""is_phishing"": true
  },
  {
    ""id"": ""41015"",
    ""is_phishing"": true
  },
  {
    ""id"": ""67776"",
    ""is_phishing"": true
  },
  {
    ""id"": ""38942"",
    ""is_phishing"": true
  },
  {
    ""id"": ""52751"",
    ""is_phishing"": true
  },
  {
    ""id"": ""52059"",
    ""is_phishing"": true
  },
  {
    ""id"": ""39656"",
    ""is_phishing"": true
  },
  {
    ""id"": ""45387"",
    ""is_phishing"": true
  },
  {
    ""id"": ""40120"",
    ""is_phishing"": true
  }
]
```",39.43140459060669,True,False
45387,000 10 150 150ppm 18 434 await box cash collection complimentary cs holiday ibiza landline po ppm sae urgent,False,NOT_OTP,True,True,True,gemma3:1b,Gemma3 1B,"```json
[
  {
    ""id"": ""49872"",
    ""is_phishing"": true
  },
  {
    ""id"": ""41015"",
    ""is_phishing"": true
  },
  {
    ""id"": ""67776"",
    ""is_phishing"": true
  },
  {
    ""id"": ""38942"",
    ""is_phishing"": true
  },
  {
    ""id"": ""52751"",
    ""is_phishing"": true
  },
  {
    ""id"": ""52059"",
    ""is_phishing"": true
  },
  {
    ""id"": ""39656"",
    ""is_phishing"": true
  },
  {
    ""id"": ""45387"",
    ""is_phishing"": true
  },
  {
    ""id"": ""40120"",
    ""is_phishing"": true
  }
]
```",39.43140459060669,True,True
45387,000 10 150 150ppm 18 434 await box cash collection complimentary cs holiday ibiza landline po ppm sae urgent,False,NOT_OTP,True,True,True,gemma3:1b,Gemma3 1B,"```json
[
  {
    ""id"": ""49872"",
    ""is_phishing"": true
  },
  {
    ""id"": ""41015"",
    ""is_phishing"": true
  },
  {
    ""id"": ""67776"",
    ""is_phishing"": true
  },
  {
    ""id"": ""38942"",
    ""is_phishing"": true
  },
  {
    ""id"": ""52751"",
    ""is_phishing"": true
  },
  {
    ""id"": ""52059"",
    ""is_phishing"": true
  },
  {
    ""id"": ""39656"",
    ""is_phishing"": true
  },
  {
    ""id"": ""45387"",
    ""is_phishing"": true
  },
  {
    ""id"": ""40120"",
    ""is_phishing"": true
  }
]
```",39.43140459060669,True,True
40120,2day calls day fancy fri hi hotel leave msg pls,False,NOT_OTP,True,True,True,gemma3:1b,Gemma3 1B,"```json
[
  {
    ""id"": ""49872"",
    ""is_phishing"": true
  },
  {
    ""id"": ""41015"",
    ""is_phishing"": true
  },
  {
    ""id"": ""67776"",
    ""is_phishing"": true
  },
  {
    ""id"": ""38942"",
    ""is_phishing"": true
  },
  {
    ""id"": ""52751"",
    ""is_phishing"": true
  },
  {
    ""id"": ""52059"",
    ""is_phishing"": true
  },
  {
    ""id"": ""39656"",
    ""is_phishing"": true
  },
  {
    ""id"": ""45387"",
    ""is_phishing"": true
  },
  {
    ""id"": ""40120"",
    ""is_phishing"": true
  }
]
```",39.43140459060669,True,True
40120,2day calls day fancy fri hi hotel leave msg pls,False,NOT_OTP,True,True,True,gemma3:1b,Gemma3 1B,"```json
[
  {
    ""id"": ""49872"",
    ""is_phishing"": true
  },
  {
    ""id"": ""41015"",
    ""is_phishing"": true
  },
  {
    ""id"": ""67776"",
    ""is_phishing"": true
  },
  {
    ""id"": ""38942"",
    ""is_phishing"": true
  },
  {
    ""id"": ""52751"",
    ""is_phishing"": true
  },
  {
    ""id"": ""52059"",
    ""is_phishing"": true
  },
  {
    ""id"": ""39656"",
    ""is_phishing"": true
  },
  {
    ""id"": ""45387"",
    ""is_phishing"": true
  },
  {
    ""id"": ""40120"",
    ""is_phishing"": true
  }
]
```",39.43140459060669,True,True
39571,dont ok talk word,False,NOT_OTP,False,False,True,gemma3:1b,Gemma3 1B,"```json
{""id"": ""39571"", ""is_phishing"": true}
{""id"": ""45410"", ""is_phishing"": true}
{""id"": ""49988"", ""is_phishing"": true}
{""id"": ""45497"", ""is_phishing"": true}
{""id"": ""45671"", ""is_phishing"": true}
{""id"": ""64123"", ""is_phishing"": true}
{""id"": ""44682"", ""is_phishing"": true}
{""id"": ""45629"", ""is_phishing"": true}
{""id"": ""50719"", ""is_phishing"": true}
```",39.43140459060669,True,False
39571,dont ok talk word,False,NOT_OTP,False,False,True,gemma3:1b,Gemma3 1B,"```json
{""id"": ""39571"", ""is_phishing"": true}
{""id"": ""45410"", ""is_phishing"": true}
{""id"": ""49988"", ""is_phishing"": true}
{""id"": ""45497"", ""is_phishing"": true}
{""id"": ""45671"", ""is_phishing"": true}
{""id"": ""64123"", ""is_phishing"": true}
{""id"": ""44682"", ""is_phishing"": true}
{""id"": ""45629"", ""is_phishing"": true}
{""id"": ""50719"", ""is_phishing"": true}
```",39.43140459060669,True,False
45410,200 88039 age16 awarded break city number shopping skilgme spree store summer txt ur win wk,False,NOT_OTP,True,True,True,gemma3:1b,Gemma3 1B,"```json
{""id"": ""39571"", ""is_phishing"": true}
{""id"": ""45410"", ""is_phishing"": true}
{""id"": ""49988"", ""is_phishing"": true}
{""id"": ""45497"", ""is_phishing"": true}
{""id"": ""45671"", ""is_phishing"": true}
{""id"": ""64123"", ""is_phishing"": true}
{""id"": ""44682"", ""is_phishing"": true}
{""id"": ""45629"", ""is_phishing"": true}
{""id"": ""50719"", ""is_phishing"": true}
```",39.43140459060669,True,True
45410,200 88039 age16 awarded break city number shopping skilgme spree store summer txt ur win wk,False,NOT_OTP,True,True,True,gemma3:1b,Gemma3 1B,"```json
{""id"": ""39571"", ""is_phishing"": true}
{""id"": ""45410"", ""is_phishing"": true}
{""id"": ""49988"", ""is_phishing"": true}
{""id"": ""45497"", ""is_phishing"": true}
{""id"": ""45671"", ""is_phishing"": true}
{""id"": ""64123"", ""is_phishing"": true}
{""id"": ""44682"", ""is_phishing"": true}
{""id"": ""45629"", ""is_phishing"": true}
{""id"": ""50719"", ""is_phishing"": true}
```",39.43140459060669,True,True
49988,"ফ্রি ইনকাম ।কাজ করতে চাইলে লিংক ক্লিক করে  একাউন্ট করেন ।

https://online-earn.beauty/371606448961",False,NOT_OTP,True,True,True,gemma3:1b,Gemma3 1B,"```json
{""id"": ""39571"", ""is_phishing"": true}
{""id"": ""45410"", ""is_phishing"": true}
{""id"": ""49988"", ""is_phishing"": true}
{""id"": ""45497"", ""is_phishing"": true}
{""id"": ""45671"", ""is_phishing"": true}
{""id"": ""64123"", ""is_phishing"": true}
{""id"": ""44682"", ""is_phishing"": true}
{""id"": ""45629"", ""is_phishing"": true}
{""id"": ""50719"", ""is_phishing"": true}
```",39.43140459060669,True,True
49988,"ফ্রি ইনকাম ।কাজ করতে চাইলে লিংক ক্লিক করে  একাউন্ট করেন ।

https://online-earn.beauty/371606448961",False,NOT_OTP,True,True,True,gemma3:1b,Gemma3 1B,"```json
{""id"": ""39571"", ""is_phishing"": true}
{""id"": ""45410"", ""is_phishing"": true}
{""id"": ""49988"", ""is_phishing"": true}
{""id"": ""45497"", ""is_phishing"": true}
{""id"": ""45671"", ""is_phishing"": true}
{""id"": ""64123"", ""is_phishing"": true}
{""id"": ""44682"", ""is_phishing"": true}
{""id"": ""45629"", ""is_phishing"": true}
{""id"": ""50719"", ""is_phishing"": true}
```",39.43140459060669,True,True
45497,0870 08707509020 1327 20p 5wb box cr9 croydon fantasies hot just live min national ntt po rate,False,NOT_OTP,True,True,True,gemma3:1b,Gemma3 1B,"```json
{""id"": ""39571"", ""is_phishing"": true}
{""id"": ""45410"", ""is_phishing"": true}
{""id"": ""49988"", ""is_phishing"": true}
{""id"": ""45497"", ""is_phishing"": true}
{""id"": ""45671"", ""is_phishing"": true}
{""id"": ""64123"", ""is_phishing"": true}
{""id"": ""44682"", ""is_phishing"": true}
{""id"": ""45629"", ""is_phishing"": true}
{""id"": ""50719"", ""is_phishing"": true}
```",39.43140459060669,True,True
45497,0870 08707509020 1327 20p 5wb box cr9 croydon fantasies hot just live min national ntt po rate,False,NOT_OTP,True,True,True,gemma3:1b,Gemma3 1B,"```json
{""id"": ""39571"", ""is_phishing"": true}
{""id"": ""45410"", ""is_phishing"": true}
{""id"": ""49988"", ""is_phishing"": true}
{""id"": ""45497"", ""is_phishing"": true}
{""id"": ""45671"", ""is_phishing"": true}
{""id"": ""64123"", ""is_phishing"": true}
{""id"": ""44682"", ""is_phishing"": true}
{""id"": ""45629"", ""is_phishing"": true}
{""id"": ""50719"", ""is_phishing"": true}
```",39.43140459060669,True,True
