id,sender,body,timestamp,language,is_otp,otp_intent,share_advice
Spam Message Collection_row_1137,2020 சேமிப்பு இறுதி! NMS2020 குறியீட்டைப் பயன்படுத்தவும் 40% வரை MEDS + கேஷ்பேக் ரூ. நெட்மெட்களில் 300. டி.சி.ஏ. கடை: http://nms-rx.com/checkout,2020 சேமிப்பு இறுதி! NMS2020 குறியீட்டைப் பயன்படுத்தவும் 40% வரை MEDS + கேஷ்பேக் ரூ. நெட்மெட்களில் 300. டி.சி.ஏ. கடை: http://nms-rx.com/checkout,,en,,,
Spam Message Collection_row_1138,#Forgetfullpriceoffer: NETMEDS இல் MEDS + 20% NMS சூப்பர் கேஷ் + கேஷ்பேக் 20% தள்ளுபடியுக்கு NMSFPS ஐப் பயன்படுத்தவும். T & c* இப்போது கடை @ http://nms-rx.com/7octoff,#Forgetfullpriceoffer: NETMEDS இல் MEDS + 20% NMS சூப்பர் கேஷ் + கேஷ்பேக் 20% தள்ளுபடியுக்கு NMSFPS ஐப் பயன்படுத்தவும். T & c* இப்போது கடை @ http://nms-rx.com/7octoff,,en,,,
Spam Message Collection_row_1139,"அன்புள்ள வாடிக்கையாளர், இப்போது அருகிலுள்ள ராம்ராஜ் கடையில் இருந்து ஆன்லைனில் ஆர்டர் செய்து உங்கள் வீட்டு வாசலுக்கு வழங்கலாம் அல்லது ஷோரூம்.ராம்ராஜ்கோட்டன்.இன் ஆகியவற்றிலிருந்து நேரடியாக எடுக்கலாம்","அன்புள்ள வாடிக்கையாளர், இப்போது அருகிலுள்ள ராம்ராஜ் கடையில் இருந்து ஆன்லைனில் ஆர்டர் செய்து உங்கள் வீட்டு வாசலுக்கு வழங்கலாம் அல்லது ஷோரூம்.ராம்ராஜ்கோட்டன்.இன் ஆகியவற்றிலிருந்து நேரடியாக எடுக்கலாம்",,unknown,,,
Spam Message Collection_row_1140,"அன்புள்ள ஒனியாபோலோ உறுப்பினர், உர் 29.92 ஒனியாபோலோ ஹெல்த் கிரெடிட்ஸ் (எச்.சி.எஸ்) 15 நாட்களில் காலாவதியாக உள்ளது.","அன்புள்ள ஒனியாபோலோ உறுப்பினர், உர் 29.92 ஒனியாபோலோ ஹெல்த் கிரெடிட்ஸ் (எச்.சி.எஸ்) 15 நாட்களில் காலாவதியாக உள்ளது.",,unknown,,,
Spam Message Collection_row_1141,"இன்று, இந்தியாவில் மிகவும் இலாபகரமான திட்டம். யு 500-8000 ஆர்ஸை எளிதாக சம்பாதிக்க முடியும், உங்கள் ஓய்வு நேரத்தில் செயல்படலாம். Wa.me/447735318336 சிந்து தொடர்பு கொள்ளவும்","இன்று, இந்தியாவில் மிகவும் இலாபகரமான திட்டம். யு 500-8000 ஆர்ஸை எளிதாக சம்பாதிக்க முடியும், உங்கள் ஓய்வு நேரத்தில் செயல்படலாம். Wa.me/447735318336 சிந்து தொடர்பு கொள்ளவும்",,en,,,
Spam Message Collection_row_1142,"அனந்தாவில் ஷாப்பிங் செய்ததற்கு நன்றி, இந்த வாங்குதலில் 79 போனஸ் புள்ளிகளைப் பயன்படுத்தினீர்கள், மேலும் 3 போனஸ் புள்ளிகள் கடன் பெற்றுள்ளீர்கள். எங்கள் 5 கிளைகளிலும் அடுத்த வாங்குதலில் இதைப் பயன்படுத்தலாம். மகிழ்ச்சியான ஷாப்பிங்.","அனந்தாவில் ஷாப்பிங் செய்ததற்கு நன்றி, இந்த வாங்குதலில் 79 போனஸ் புள்ளிகளைப் பயன்படுத்தினீர்கள், மேலும் 3 போனஸ் புள்ளிகள் கடன் பெற்றுள்ளீர்கள். எங்கள் 5 கிளைகளிலும் அடுத்த வாங்குதலில் இதைப் பயன்படுத்தலாம். மகிழ்ச்சியான ஷாப்பிங்.",,unknown,,,
Spam Message Collection_row_1143,"டிமார்ட் ரெடி உடன் பதிவுசெய்ததற்கு நன்றி, உங்கள் அன்றாட வீட்டுத் தேவைகள் அனைத்திற்கும் ஒரு ஸ்டாப் கடை சிறந்த விலையில். நீங்கள் 9305992995 இல் பதிவு செய்யப்பட்டுள்ளீர்கள் .- dmart தயார்","டிமார்ட் ரெடி உடன் பதிவுசெய்ததற்கு நன்றி, உங்கள் அன்றாட வீட்டுத் தேவைகள் அனைத்திற்கும் ஒரு ஸ்டாப் கடை சிறந்த விலையில். நீங்கள் 9575768507 இல் பதிவு செய்யப்பட்டுள்ளீர்கள் .- dmart தயார்",,en,,,
Spam Message Collection_row_1144,"அன்புள்ள ஐயா அதன் ஸ்ரேயா, எங்கள் FRND-SIP கிளப்பில் சேர நன்றி. நீங்கள் செயலில் மற்றும் தன்னை அனுபவிக்க தயாராக இருக்கிறீர்கள். மேலும் தகவலுக்கு எந்த நேரத்திலும் அழைப்பு -0317735630. எஸ்.எஸ்.பி.","அன்புள்ள ஐயா அதன் ஸ்ரேயா, எங்கள் FRND-SIP கிளப்பில் சேர நன்றி. நீங்கள் செயலில் மற்றும் தன்னை அனுபவிக்க தயாராக இருக்கிறீர்கள். மேலும் தகவலுக்கு எந்த நேரத்திலும் அழைப்பு -9463218163. எஸ்.எஸ்.பி.",,en,,,
Spam Message Collection_row_1145,"அன்புள்ள வாடிக்கையாளர், டிஜிலாக்கரிடமிருந்து உங்கள் எஸ்பிஐ வாழ்க்கை கொள்கை பிணைப்பின் மென்மையான நகலை எளிதாக அணுகலாம். மேலும் விவரங்களுக்கு https://sbi.life/7trboegh என்பதைக் கிளிக் செய்க","அன்புள்ள வாடிக்கையாளர், டிஜிலாக்கரிடமிருந்து உங்கள் எஸ்பிஐ வாழ்க்கை கொள்கை பிணைப்பின் மென்மையான நகலை எளிதாக அணுகலாம். மேலும் விவரங்களுக்கு https://sbi.life/7trboegh என்பதைக் கிளிக் செய்க",,en,,,
Spam Message Collection_row_1146,"அன்புள்ள வாடிக்கையாளர், உங்கள் விரல் நுனியில் எஸ்பிஐ லைஃப் டிஜிட்டல் சேவைகளை ஏராளமாகப் பெறுவதன் மூலம் உங்கள் கொள்கையுடன் இணைந்திருக்கவும் !! மேலும் விவரங்களுக்கு இங்கே கிளிக் செய்க http://1kx.in/vmotgq","அன்புள்ள வாடிக்கையாளர், உங்கள் விரல் நுனியில் எஸ்பிஐ லைஃப் டிஜிட்டல் சேவைகளை ஏராளமாகப் பெறுவதன் மூலம் உங்கள் கொள்கையுடன் இணைந்திருக்கவும் !! மேலும் விவரங்களுக்கு இங்கே கிளிக் செய்க http://1kx.in/vmotgq",,en,,,
Spam Message Collection_row_1147,"அன்புள்ள ஐயா அதன் மேகா, எங்கள் FRND-SIP கிளப்பில் சேர நன்றி. நீங்கள் செயலில் மற்றும் தன்னை அனுபவிக்க தயாராக இருக்கிறீர்கள். எந்த நேர அழைப்பு - மேலும் தகவலுக்கு 6102784977.","அன்புள்ள ஐயா அதன் மேகா, எங்கள் FRND-SIP கிளப்பில் சேர நன்றி. நீங்கள் செயலில் மற்றும் தன்னை அனுபவிக்க தயாராக இருக்கிறீர்கள். எந்த நேர அழைப்பு - மேலும் தகவலுக்கு 9088656266.",,en,,,
Spam Message Collection_row_1148,இந்தியாவில் மிகவும் ரொமாண்டிக்ஸ்டேட் ?? ........ கேரளவா ?? ....... ஒவ்வொரு இரவும் நாங்கள் மெழுகுவர்த்தி ஒளி இரவு உணவைக் கொண்டிருக்கிறோம் ...... முழு வரவு #KSEB ... வாட்ஸாப் - 8253125951 புன்னகை,இந்தியாவில் மிகவும் ரொமாண்டிக்ஸ்டேட் ?? ........ கேரளவா ?? ....... ஒவ்வொரு இரவும் நாங்கள் மெழுகுவர்த்தி ஒளி இரவு உணவைக் கொண்டிருக்கிறோம் ...... முழு வரவு #KSEB ... வாட்ஸாப் - 6299557531 புன்னகை,,en,,,
Spam Message Collection_row_1149,அப்பல்லோ பார்மசி உங்கள் அருகிலுள்ள சில்லறை கடைகளில் ஏபி பிபி மானிட்டர்/நெபுலைசர் மற்றும் பிற அற்புதமான சலுகைகளில் ரூ .500 தள்ளுபடி வழங்குகிறது. சலுகை விவரங்கள்: http://off.bz/x4zh9fy *t & c,அப்பல்லோ பார்மசி உங்கள் அருகிலுள்ள சில்லறை கடைகளில் ஏபி பிபி மானிட்டர்/நெபுலைசர் மற்றும் பிற அற்புதமான சலுகைகளில் ரூ .500 தள்ளுபடி வழங்குகிறது. சலுகை விவரங்கள்: http://off.bz/x4zh9fy *t & c,,en,,,
Spam Message Collection_row_1150,தமிழில் உள்ள நேரடி சேனல்களைத் தவறவிடாதீர்கள்! ஏர்டெல் எக்ஸ்ஸ்ட்ரீம் பயன்பாட்டில் பொழுதுபோக்குக்காக வரம்பற்ற இலவச நேரடி சேனல்களுக்கான அணுகலைப் பெறுங்கள். கூடுதல் செலவில் யு.,தமிழில் உள்ள நேரடி சேனல்களைத் தவறவிடாதீர்கள்! ஏர்டெல் எக்ஸ்ஸ்ட்ரீம் பயன்பாட்டில் பொழுதுபோக்குக்காக வரம்பற்ற இலவச நேரடி சேனல்களுக்கான அணுகலைப் பெறுங்கள். கூடுதல் செலவில் யு.,,unknown,,,
Spam Message Collection_row_1151,"எந்தவொரு நெட்வொர்க்கிலும், தினசரி 1.5 ஜிபி தரவு மற்றும் 100 எஸ்எம்எஸ் ஆகியவற்றிலும் உண்மையிலேயே வரம்பற்ற உள்ளூர், எஸ்.டி.டி & ரோமிங் அழைப்புகளை அனுபவிக்கவும். பேக் 28 நாட்களுக்கு செல்லுபடியாகும்.மேலும் உங்கள் வரம்பற்ற பேக் மூலம் வின்க் மியூசிக் பயன்பாட்டில் இலவச ஹலோ ட்யூன்களைப் பெறுங்கள். இங்கே உரிமை கோருங்கள்: i.wynk.in/bun","எந்தவொரு நெட்வொர்க்கிலும், தினசரி 1.5 ஜிபி தரவு மற்றும் 100 எஸ்எம்எஸ் ஆகியவற்றிலும் உண்மையிலேயே வரம்பற்ற உள்ளூர், எஸ்.டி.டி & ரோமிங் அழைப்புகளை அனுபவிக்கவும். பேக் 28 நாட்களுக்கு செல்லுபடியாகும்.மேலும் உங்கள் வரம்பற்ற பேக் மூலம் வின்க் மியூசிக் பயன்பாட்டில் இலவச ஹலோ ட்யூன்களைப் பெறுங்கள். இங்கே உரிமை கோருங்கள்: i.wynk.in/bun",,en,,,
Spam Message Collection_row_1152,48MP குவாட் கேம் & சமோல்ட் டிஸ்ப்ளேவுடன் அற்புதமான கேலக்ஸி ஏ 31 உடன் புதிய தொடக்கங்களுக்குள் நுழையுங்கள். ரூ .17999 என்ற பிரத்யேக விலையில் இப்போது சொந்தமானது. Tnc rml.fm/xpk7yaaaa,48MP குவாட் கேம் & சமோல்ட் டிஸ்ப்ளேவுடன் அற்புதமான கேலக்ஸி ஏ 31 உடன் புதிய தொடக்கங்களுக்குள் நுழையுங்கள். ரூ .17999 என்ற பிரத்யேக விலையில் இப்போது சொந்தமானது. Tnc rml.fm/xpk7yaaaa,,en,,,
Spam Message Collection_row_1153,"வீட்டில்? 400+ லைவ் டிவி சேனல்கள், 10 கே+ திரைப்படங்கள் மற்றும் பலவற்றைக் கொண்டு வரம்பற்ற பொழுதுபோக்குகளை இலவசமாக தவறவிடாதீர்கள், ஏர்டெல் எக்ஸ்ஸ்ட்ரீம் பயன்பாட்டில் மட்டுமே. U.Airtel.in/livetv","வீட்டில்? 400+ லைவ் டிவி சேனல்கள், 10 கே+ திரைப்படங்கள் மற்றும் பலவற்றைக் கொண்டு வரம்பற்ற பொழுதுபோக்குகளை இலவசமாக தவறவிடாதீர்கள், ஏர்டெல் எக்ஸ்ஸ்ட்ரீம் பயன்பாட்டில் மட்டுமே. U.Airtel.in/livetv",,en,,,
Spam Message Collection_row_1154,அனைத்து செலவினங்களுக்கும் 5% கேஷ்பேக் கிடைக்கும் + நாளின் எந்த நேரத்திலும் இலவச மருத்துவர் ஆலோசனைகளைப் பெறுங்கள். உங்கள் சூப்பர் சேவர் கார்டைப் பெற http://1kx.in/t1diza ஐக் கிளிக் செய்க. 30 நாட்களுக்கு இலவசம்.,அனைத்து செலவினங்களுக்கும் 5% கேஷ்பேக் கிடைக்கும் + நாளின் எந்த நேரத்திலும் இலவச மருத்துவர் ஆலோசனைகளைப் பெறுங்கள். உங்கள் சூப்பர் சேவர் கார்டைப் பெற http://1kx.in/t1diza ஐக் கிளிக் செய்க. 30 நாட்களுக்கு இலவசம்.,,en,,,
Spam Message Collection_row_1155,"உங்கள் வாட்ஸ்அப் எண் கோவி -19 க்கான WHO/UN நிவாரண நிதியில் 1.70 கிரோர் வழங்கியுள்ளது, உர் பெயர், தொலைபேசி எண், அட்ரெஸ், மாநிலம், மின்னஞ்சல் செய்ய: whoonlineclaim@gmail.com","உங்கள் வாட்ஸ்அப் எண் கோவி -19 க்கான WHO/UN நிவாரண நிதியில் 1.70 கிரோர் வழங்கியுள்ளது, உர் பெயர், தொலைபேசி எண், அட்ரெஸ், மாநிலம், மின்னஞ்சல் செய்ய: whoonlineclaim@gmail.com",,en,,,
Spam Message Collection_row_1156,"மிர்சாபூர், சாலாங் போன்ற சூப்பர்ஹிட்களைத் தவறவிடாதீர்கள்! இதையெல்லாம் அமேசான் பிரைமில் ஏர்டெல் 349 பேக் உடன் பாருங்கள். 2 ஜிபி/நாள் & உல் அழைப்புகள், 28 நாட்கள் யு.","மிர்சாபூர், சாலாங் போன்ற சூப்பர்ஹிட்களைத் தவறவிடாதீர்கள்! இதையெல்லாம் அமேசான் பிரைமில் ஏர்டெல் 349 பேக் உடன் பாருங்கள். 2 ஜிபி/நாள் & உல் அழைப்புகள், 28 நாட்கள் யு.",,unknown,,,
Spam Message Collection_row_1157,அழைப்பாளர்கள் நீ கல்லுக்குனியை உங்கள் ஹலோடூன் என்று கேட்பார்கள். Wynk பயன்பாட்டில் வரம்பற்ற டியூன் மாற்றங்கள் இலவசமாக. நண்பர்களுடன் பகிரவும் wynk.onelink.me/9316494906/ht,அழைப்பாளர்கள் நீ கல்லுக்குனியை உங்கள் ஹலோடூன் என்று கேட்பார்கள். Wynk பயன்பாட்டில் வரம்பற்ற டியூன் மாற்றங்கள் இலவசமாக. நண்பர்களுடன் பகிரவும் wynk.onelink.me/4629138873/ht,,en,,,
Spam Message Collection_row_1158,"ஆன்லைன் ரீசார்ஜ் பயன்பாடுகளில் பிரச்சினை காரணமாக, உங்கள் ஏர்டெல் எண்ணில் ரீசார்ஜ் செய்வதில் சிக்கலை எதிர்கொண்டிருக்கலாம். பிரச்சினை தீர்க்கப்பட்டு ரீசார்ஜ் இப்போது www.airtel.in/rch2","ஆன்லைன் ரீசார்ஜ் பயன்பாடுகளில் பிரச்சினை காரணமாக, உங்கள் ஏர்டெல் எண்ணில் ரீசார்ஜ் செய்வதில் சிக்கலை எதிர்கொண்டிருக்கலாம். பிரச்சினை தீர்க்கப்பட்டு ரீசார்ஜ் இப்போது www.airtel.in/rch2",,en,,,
Spam Message Collection_row_1159,ரூ .1299 ஷாப்பிங் செய்வதற்கான 7 எக்ஸ் லாயல்டி பி.டி.எஸ்@ போக்குகளைப் பெற கடந்த சில நாட்கள். நவம்பர் 1 வரை ரூ .2999 ஷாப்பிங் செய்வதில் 10x விசுவாச புள்ளிகளைப் பெறுங்கள். டி & சி,ரூ .1299 ஷாப்பிங் செய்வதற்கான 7 எக்ஸ் லாயல்டி பி.டி.எஸ்@ போக்குகளைப் பெற கடந்த சில நாட்கள். நவம்பர் 1 வரை ரூ .2999 ஷாப்பிங் செய்வதில் 10x விசுவாச புள்ளிகளைப் பெறுங்கள். டி & சி,,en,,,
Spam Message Collection_row_1160,FA கோப்பை இறுதி TKT களை 21 மே 2005 இல் வெல்ல 2 a wkly comp இல் இலவச நுழைவு.,FA கோப்பை இறுதி TKT களை 21 மே 2005 இல் வெல்ல 2 a wkly comp இல் இலவச நுழைவு.,,en,,,
Spam Message Collection_row_1161,"ஃப்ரீம்ஸ்க் ஏய் அன்பே இப்போது 3 வாரங்கள் ஆகிவிட்டன, எந்த வார்த்தையும் இல்லை! நான் இன்னும் சில வேடிக்கைகளை விரும்புகிறேன்? காசநோய் சரி! அனுப்ப XXX STD CHGS, RCV க்கு £ £ 1.50","ஃப்ரீம்ஸ்க் ஏய் அன்பே இப்போது 3 வாரங்கள் ஆகிவிட்டன, எந்த வார்த்தையும் இல்லை! நான் இன்னும் சில வேடிக்கைகளை விரும்புகிறேன்? காசநோய் சரி! அனுப்ப XXX STD CHGS, RCV க்கு £ £ 1.50",,en,,,
Spam Message Collection_row_1162,உங்கள் மொபைல் 11 மாதங்கள் அல்லது அதற்கு மேற்பட்டதா? கேமராவுடன் சமீபத்திய வண்ண மொபைல்களுக்கு இலவசமாக புதுப்பிக்க உரிமை உள்ளது! மொபைல் புதுப்பிப்பு CO ஐ 08002986030 என்ற எண்ணில் அழைக்கவும்,உங்கள் மொபைல் 11 மாதங்கள் அல்லது அதற்கு மேற்பட்டதா? கேமராவுடன் சமீபத்திய வண்ண மொபைல்களுக்கு இலவசமாக புதுப்பிக்க உரிமை உள்ளது! மொபைல் புதுப்பிப்பு CO ஐ 08002986030 என்ற எண்ணில் அழைக்கவும்,,en,,,
Spam Message Collection_row_1163,"பணத்தை வெல்ல ஆறு வாய்ப்புகள்! 100 முதல் 20,000 பவுண்டுகள் txt> csh11 மற்றும் 87575 க்கு அனுப்புங்கள். செலவு 150p/நாள், 6 நாட்கள், 16+ tsandc கள் பதில் hl 4 தகவல்","பணத்தை வெல்ல ஆறு வாய்ப்புகள்! 100 முதல் 20,000 பவுண்டுகள் txt> csh11 மற்றும் 87575 க்கு அனுப்புங்கள். செலவு 150p/நாள், 6 நாட்கள், 16+ tsandc கள் பதில் hl 4 தகவல்",,en,,,
Spam Message Collection_row_1164,"அவசரம்! எங்கள் y 100,000 பரிசு ஜாக்பாட்டில் 1 வார இலவச உறுப்பினரை வென்றுள்ளீர்கள்! TXT THE WORD: NO: 81010 T & C www.dbuk.net lccltd Pobox 4403LDNW1A7RW18","அவசரம்! எங்கள் y 100,000 பரிசு ஜாக்பாட்டில் 1 வார இலவச உறுப்பினரை வென்றுள்ளீர்கள்! TXT THE WORD: NO: 81010 T & C www.dbuk.net lccltd Pobox 4403LDNW1A7RW18",,en,,,
Spam Message Collection_row_1165,"XXXMOBILEMOVIECLUB: உங்கள் கிரெடிட்டைப் பயன்படுத்த, அடுத்த TXT செய்தியில் உள்ள WAP இணைப்பைக் கிளிக் செய்க அல்லது இங்கே கிளிக் செய்க >> http: // wap. xxxmobilemovieclub.com?n=qjkgighjjgcbl","XXXMOBILEMOVIECLUB: உங்கள் கிரெடிட்டைப் பயன்படுத்த, அடுத்த TXT செய்தியில் உள்ள WAP இணைப்பைக் கிளிக் செய்க அல்லது இங்கே கிளிக் செய்க >> http: // wap. xxxmobilemovieclub.com?n=qjkgighjjgcbl",,en,,,
Spam Message Collection_row_1166,"இங்கிலாந்து வி மாசிடோனியா - இலக்குகள்/குழு செய்திகளை தவறவிடாதீர்கள். TXT உர் தேசிய குழு 87077 EG இங்கிலாந்து முதல் 87077 வரை முயற்சி: வேல்ஸ், ஸ்காட்லாந்து 4TXT/ì¼1.20 POBOXOX36504W45WQ 16+","இங்கிலாந்து வி மாசிடோனியா - இலக்குகள்/குழு செய்திகளை தவறவிடாதீர்கள். TXT உர் தேசிய குழு 87077 EG இங்கிலாந்து முதல் 87077 வரை முயற்சி: வேல்ஸ், ஸ்காட்லாந்து 4TXT/ì¼1.20 POBOXOX36504W45WQ 16+",,en,,,
Spam Message Collection_row_1167,ரிங்டோன் யுகேவுக்கான உங்கள் சந்தாவிற்கு நன்றி உங்கள் மொபைல் வசூலிக்கப்படும் Å £ 5/மாதம் ஆம் அல்லது இல்லை என்று பதிலளிப்பதன் மூலம் உறுதிப்படுத்தவும். நீங்கள் இல்லை என்று பதிலளித்தால் உங்களிடம் கட்டணம் வசூலிக்கப்படாது,ரிங்டோன் யுகேவுக்கான உங்கள் சந்தாவிற்கு நன்றி உங்கள் மொபைல் வசூலிக்கப்படும் Å £ 5/மாதம் ஆம் அல்லது இல்லை என்று பதிலளிப்பதன் மூலம் உறுதிப்படுத்தவும். நீங்கள் இல்லை என்று பதிலளித்தால் உங்களிடம் கட்டணம் வசூலிக்கப்படாது,,unknown,,,
Spam Message Collection_row_1168,07732584351 - ரோட்ஜர் பர்ன்ஸ் - எம்.எஸ்.ஜி = இலவச நோக்கியா மொபைல் + இலவச கேம்கார்டருக்கான எங்கள் எஸ்எம்எஸ் -க்கு உங்கள் பதிலை மீண்டும் அழைக்க முயற்சித்தோம். நாளை விநியோகத்திற்கு இப்போது 08000930705 ஐ அழைக்கவும்,07732584351 - ரோட்ஜர் பர்ன்ஸ் - எம்.எஸ்.ஜி = இலவச நோக்கியா மொபைல் + இலவச கேம்கார்டருக்கான எங்கள் எஸ்எம்எஸ் -க்கு உங்கள் பதிலை மீண்டும் அழைக்க முயற்சித்தோம். நாளை விநியோகத்திற்கு இப்போது 08000930705 ஐ அழைக்கவும்,,unknown,,,
Spam Message Collection_row_1169,எஸ்.எம்.எஸ். ஏசி எஸ்.பி.டி.வி: நியூ ஜெர்சி டெவில்ஸ் மற்றும் டெட்ராய்ட் ரெட் விங்ஸ் ஐஸ் ஹாக்கி விளையாடுகின்றன. சரியானதா அல்லது தவறானதா? முடிவு? பதில் முடிவு SPTV,எஸ்.எம்.எஸ். ஏசி எஸ்.பி.டி.வி: நியூ ஜெர்சி டெவில்ஸ் மற்றும் டெட்ராய்ட் ரெட் விங்ஸ் ஐஸ் ஹாக்கி விளையாடுகின்றன. சரியானதா அல்லது தவறானதா? முடிவு? பதில் முடிவு SPTV,,en,,,
Spam Message Collection_row_1170,மல்லிகா ஷெராவத் நேற்று என்ன செய்தார் தெரியுமா? இப்போது கண்டுபிடி @ & lt; url & gt;,மல்லிகா ஷெராவத் நேற்று என்ன செய்தார் தெரியுமா? இப்போது கண்டுபிடி @ & lt; url & gt;,,en,,,
Spam Message Collection_row_1171,உங்கள் சிபில் மதிப்பெண் சமீபத்தில் அதிகரித்துள்ளது! இப்போது s4r.in/s/wue0zz3t7m ஐ சரிபார்க்கவும்,உங்கள் சிபில் மதிப்பெண் சமீபத்தில் அதிகரித்துள்ளது! இப்போது s4r.in/s/wue0zz3t7m ஐ சரிபார்க்கவும்,,en,,,
Spam Message Collection_row_1172,"அன்புள்ள 756398xxxx, உங்கள் A/C NO XXXXXX ரூ. 1,98,000/- விவரங்களுக்கு இப்போது சரிபார்க்கவும்: l0s.in/s/pbc0z4mpam bl","அன்புள்ள 756398xxxx, உங்கள் A/C NO XXXXXX ரூ. 1,98,000/- விவரங்களுக்கு இப்போது சரிபார்க்கவும்: l0s.in/s/pbc0z4mpam bl",,en,,,
Spam Message Collection_row_1173,மச்சினிச்சிக்கு ஒரே உடையை கொடுத்து வச்சிருக்கிங்க எல்லா ரீல்ஸ்லையும்... கண்டிக்கிறேன்,மச்சினிச்சிக்கு ஒரே உடையை கொடுத்து வச்சிருக்கிங்க எல்லா ரீல்ஸ்லையும்... கண்டிக்கிறேன்,,unknown,,,
Spam Message Collection_row_1174,வந்த பாதையை மறவாதவர் என்றும் வெற்றி பாதையில் பயணிப்பர்...❤️,வந்த பாதையை மறவாதவர் என்றும் வெற்றி பாதையில் பயணிப்பர்...❤️,,unknown,,,
Spam Message Collection_row_1175,"Spot Cash For Credit Card Personal Loan - Upto 15L Starting Salary - 15K Busniness Loan - Upto 40L Mortgage Loan- Upto 25Cr Call Now: 7220857493/6339013051
","Spot Cash For Credit Card Personal Loan - Upto 15L Starting Salary - 15K Busniness Loan - Upto 40L Mortgage Loan- Upto 25Cr Call Now: 9126381356/0915620401
",,en,,,
Spam Message Collection_row_1176,Got blood...thank you all... Inform to others if u shared in other groups....,Got blood...thank you all... Inform to others if u shared in other groups....,,en,,,
Spam Message Collection_row_1177,Everyone try to login in the class then do ur preparation for ppt.,Everyone try to login in the class then do ur preparation for ppt.,,en,,,
Spam Message Collection_row_1178,document sen t to my inbox or whatsapp will not be considered at any point,document sen t to my inbox or whatsapp will not be considered at any point,,en,,,
Spam Message Collection_row_1179,how we write our procedure?do we have to solve an example?,how we write our procedure?do we have to solve an example?,,en,,,
Spam Message Collection_row_1180,Guys..still 1d and 3b are not selected..Anyone interested?,Guys..still 1d and 3b are not selected..Anyone interested?,,en,,,
Spam Message Collection_row_1181,This worksheet ll be considered as assignment mark. Try to solve it and submit the same to moodle,This worksheet ll be considered as assignment mark. Try to solve it and submit the same to moodle,,en,,,
Spam Message Collection_row_1182,Yes..we are 8 members 2 problem,Yes..we are 8 members 9 problem,,en,,,
Spam Message Collection_row_1183,This is a reference ppt that can be used for conversion of NFA to Regular expression. Can make use of it,This is a reference ppt that can be used for conversion of NFA to Regular expression. Can make use of it,,en,,,
Spam Message Collection_row_1184,One guy is there but now he no more ... Mr karunanidhi ????,One guy is there but now he no more ... Mr karunanidhi ????,,en,,,
Spam Message Collection_row_1185,He is behind the telephone exchange at east masi street. I will gather the number and send u after 3'o clock,He is behind the telephone exchange at east masi street. I will gather the number and send u after 3'o clock,,en,,,
Spam Message Collection_row_1186,It is not updated in mypage. Usually it will be reflected in my page. But now not so. Can u send me the details so that I can update in my page,It is not updated in mypage. Usually it will be reflected in my page. But now not so. Can u send me the details so that I can update in my page,,en,,,
Spam Message Collection_row_1187,Respected friends I am searching for a profile to my brother Mr Senkathirvelavan. Who has persuing PhD. Pls contact if you know any bride in our yadava circle.,Respected friends I am searching for a profile to my brother Mr Senkathirvelavan. Who has persuing PhD. Pls contact if you know any bride in our yadava circle.,,en,,,
Spam Message Collection_row_1188,we generally share Assignment marks only with the Mentors of the course,we generally share Assignment marks only with the Mentors of the course,,en,,,
Spam Message Collection_row_1189,One faculty wants to know the students assigment marks which is considered for our CA,One faculty wants to know the students assigment marks which is considered for our CA,,en,,,
Spam Message Collection_row_1190,Can ananthi view the marks of the assignments submitted by students?,Can ananthi view the marks of the assignments submitted by students?,,en,,,
Spam Message Collection_row_1191,If the overflow happens in a particular datatype does Segmentation fault takes place? for example,If the overflow happens in a particular datatype does Segmentation fault takes place? for example,,en,,,
Spam Message Collection_row_1192,Sir kindly give a call when you are free,Sir kindly give a call when you are free,,en,,,
Spam Message Collection_row_1193,Hi pa Give u free time I ll call you,Hi pa Give u free time I ll call you,,en,,,
Spam Message Collection_row_1194,more amount of code to write ...after framing logic time will not be sufficient to write!!,more amount of code to write ...after framing logic time will not be sufficient to write!!,,en,,,
Spam Message Collection_row_1195,Actually I log in slot 1 then u ask me to change. You said you will consider mark from that class,Actually I log in slot 1 then u ask me to change. You said you will consider mark from that class,,en,,,
Spam Message Collection_row_1196,Link and time will be send to u once received. All should attend. Evidence needed for attendance,Link and time will be send to u once received. All should attend. Evidence needed for attendance,,en,,,
Spam Message Collection_row_1197,Hi Can you give me qucik statistics for my relative,Hi Can you give me qucik statistics for my relative,,en,,,
Spam Message Collection_row_1198,It's their wish to get practice programming part using linked list or arrays. We facilitate .....not mandate,It's their wish to get practice programming part using linked list or arrays. We facilitate .....not mandate,,en,,,
Spam Message Collection_row_1199,Ask her now. Whether she has ... Nothing can be done,Ask her now. Whether she has ... Nothing can be done,,en,,,
Spam Message Collection_row_1200,He is ok for civil but iTech is affliated college. I told AU revised Syllabus for all nu,He is ok for civil but iTech is affliated college. I told AU revised Syllabus for all nu,,en,,,
Spam Message Collection_row_1201,Some of my friends stated they are very disciplined and so there will not be such a cause as like madurai,Some of my friends stated they are very disciplined and so there will not be such a cause as like madurai,,en,,,
Spam Message Collection_row_1202,Pls request you to kindly register for the webinar and also forward to our faculty group,Pls request you to kindly register for the webinar and also forward to our faculty group,,en,,,
