original_index,sms_text,predicted_is_otp,predicted_otp_intent,classification_status,batch_number,is_phishing_original
synthetic_FINANCIAL_LOGIN_OTP_4b3c8490,HDFC Securities: 73951 is your OTP for demat account access. Valid 5 mins. Never share OTP. Bank never asks.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_2e6f0147,5paisa: 2846 is your OTP for trading platform login. Valid 8 mins. Do not share this code with anyone.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_3c723ef0,"Paytm Money: 917382 is your OTP for investment login. Valid 5 mins. OTP secret hai, kisi ko na batayein.",True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_20e45a8e,Sharekhan: 4638 is your OTP for stock broker login. Valid 10 mins. Do not share OTP with anyone.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_a4d3f0e2,Motilal Oswal: 725194 is your OTP for equity trading login. Valid 5 mins. Bank never asks for OTP.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_d9027260,Axis Direct: 8392 is your OTP for portfolio login. Valid 7 mins. Do not share this secret code.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_bab0a385,Edelweiss: 62847 is your OTP for mutual fund platform. Valid 5 mins. OTP kisi se share na karein.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_1f91109c,Samco: 4926 is your OTP for trading account login. Valid 10 mins. Never share OTP. Bank never asks.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_19863b41,IIFL: 738291 is your OTP for demat login. Valid 5 mins. Do not share this code with anyone.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_325e4782,Groww OTP: 519372 to access your mutual fund portfolio. Valid 10 mins. Never share OTP. Stay secure.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_5ffff19f,Upstox login OTP: 86321. Access your demat & equity portfolio. Valid 5 mins. Do not share with anyone.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_1bdb4f79,Angel One OTP 4298 for stock trading login. Bank never asks for OTP. Valid 7 mins. Keep confidential.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_5a2d3a76,"Kotak Securities: Your OTP 671405 to login to investment platform. Valid 8 mins. OTP secret hai, kisi ko na batayein.",True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_ac3528d3,ICICI Direct OTP 9257 for demat account login. Valid 5 mins. Do not share. Secure your stocks & investments.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_1d3cfd4f,HDFC Securities login OTP: 384619. Access your broker platform. Valid 6 mins. Bank never asks for OTP.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_d5e1a41c,Zerodha OTP 7402 for equity trading login. Valid 5 mins. Do not share OTP with anyone. Stay safe.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_62a4ddfb,Groww mutual fund OTP: 58213. Login to your portfolio. Valid 10 mins. OTP kisi ko na dein. Bank kabhi nahi maangta.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_3782ea65,Upstox demat login OTP: 694827. Valid 5 mins. For stock trading access. Never share OTP. Secure your investments.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_350d5bab,Angel One OTP 8374 for broker platform login. Valid 7 mins. Do not share. Protect your equity portfolio.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_807cc9b6,"Kotak Securities OTP 46185 to access NSE/BSE trading. Valid 8 mins. OTP secret hai, share mat kijiye.",True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_7e4abfbb,ICICI Direct login OTP: 729304. Access your investment account. Valid 6 mins. Bank never asks for OTP.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_5e393466,HDFC Securities OTP 5832 for demat login. Valid 5 mins. Do not share. Secure your stocks & mutual funds.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_ce65a059,Zerodha trading OTP: 916473. Login to your portfolio. Valid 10 mins. OTP kisi ko na batayein. Bank kabhi nahi maangta.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_e7ce0b13,Your Zerodha trading login OTP is 7284. Valid for 5 mins. Do not share. Bank never asks for OTP.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_a62b5b86,Groww OTP 519372 for portfolio login. Valid 10 mins. Never share OTP. Secure your investments.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_e6a14a1f,Upstox demat login OTP: 846291. Expires in 5 mins. Do not disclose. Protect your equity holdings.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_66eb1db5,Angel One trading OTP: 3728. Valid 5 mins. Bank never asks for OTP. Safeguard your stocks.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_cbe0d3e2,Kotak Securities login OTP 629417. Valid 10 mins. Do not share. Secure your investment portfolio.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_db74c974,ICICI Direct OTP 4853 for demat access. Expires in 5 mins. Never share. Protect your mutual funds.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_fbf37ae2,HDFC Securities OTP 739261 for equity trading login. Valid 5 mins. Bank never asks for OTP.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_d2d3f33c,Your mutual fund platform login OTP is 5928. Valid 10 mins. Do not share with anyone.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_34676001,NSE trading portal OTP: 814639. Expires in 5 mins. Keep confidential. Secure your broker account.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_096c451d,BSE investment login OTP 3742. Valid 5 mins. Do not share. Bank never asks for OTP codes.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_25bb1003,"Zerodha demat OTP: 928461. Valid 10 mins. OTP secret hai, kisi ko na batayein. Secure stocks.",True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_e44594f2,Groww mutual fund login OTP 6371. Valid 5 mins. Never share OTP. Protect your portfolio.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_f24b0f6c,Upstox trading OTP 482915 for equity access. Expires in 5 mins. Do not disclose to anyone.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_3f852d0c,Angel One demat OTP: 7293. Valid 10 mins. Bank kabhi OTP nahi maangta. Secure investments.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_5bd365fc,ICICI Direct portfolio login OTP 584217. Valid 5 mins. Do not share. Protect your stocks.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_1aa937a9,Groww OTP: 618352 for portfolio login. Valid 10 mins. Never share OTP. Secure your investments.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_a7d5d4ba,Upstox login OTP: 4827. Access your demat & equity portfolio. Valid 5 mins. Do not disclose.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_f7c09fa0,Angel One OTP 937164 for trading platform login. Valid 7 mins. Bank never asks for OTP. Stay secure.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_029e6062,"Kotak Securities: Your login OTP is 8512 for stock trading. Valid 5 mins. OTP secret hai, kisi ko na batayein.",True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_0b214322,ICICI Direct OTP: 674829 to access mutual fund portfolio. Valid 10 mins. Do not share with anyone.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_cd06cd0e,HDFC Securities login OTP: 5397 for equity trading on NSE/BSE. Valid 5 mins. OTP apne paas rakhein.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_f2e391a6,Zerodha Kite OTP: 284615 for demat account login. Valid 5 mins. Never share OTP. Secure your stocks.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_f51a6133,Groww investment OTP: 7304. Login to manage mutual funds. Valid 7 mins. Bank never asks for OTP.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_94ef6e97,Upstox OTP 4952 for broker platform access. Valid 5 mins. Do not share. Protect your portfolio.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_7b3c5899,Angel One demat login OTP: 816473. Valid 10 mins. OTP kisi se share na karein. Safe trading.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_dcd63bb6,Kotak Securities OTP: 6281 for equity trading login. Valid 5 mins. Never disclose OTP to anyone.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_779a047b,"ICICI Direct OTP: 9375 to access stocks & investments. Valid 7 mins. OTP secret hai, safe rakhein.",True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_0827372b,HDFC Securities login OTP: 482936 for NSE/BSE trading. Valid 5 mins. Do not share. Secure your demat.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_1300b407,Zerodha OTP: 7193 for investment platform login. Valid 5 mins. Bank never asks for OTP. Stay safe.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_cced019a,Groww: 48192 is your OTP for investment portfolio login. Valid 10 min. Never share OTP with anyone.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_6d37e3f6,Upstox demat login OTP: 836175. Valid 5 minutes. Security alert: Do not share this secret code.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_dd77df10,Angel One: 5284 is your equity trading login OTP. Valid 7 min. Bank never asks for OTP. Stay secure.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_320b7982,Kotak Securities: 619283 is your OTP for stocks portfolio access. Valid 8 min. Do not share with anyone.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_9f324012,"ICICI Direct: Your mutual fund login OTP is 3749. Valid 5 min. OTP rahasya hai, kisi ko na batayein.",True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_d9081b0f,HDFC Securities: 872615 is your demat account login OTP. Valid 6 min. Never share OTP. Bank never asks.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_9b7dbb0d,Zerodha: 9452 OTP for trading platform login. Valid 5 min. Do not share. Secure your investments.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_ddd625a8,Groww mutual fund login OTP: 638194. Valid 10 min. Warning: Never disclose OTP to anyone.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_2ccd8b4b,Upstox: 4729 is your OTP for equity trading login. Valid 5 min. Bank kabhi bhi OTP nahi maangta.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_4c79cb01,Angel One demat login OTP: 715836. Valid 7 min. Do not share this secret code with anyone.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_89369922,Kotak Securities: 5832 OTP for stocks portfolio login. Valid 6 min. Your OTP is confidential.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_39f10d86,ICICI Direct: 926471 is your investment platform login OTP. Valid 8 min. Never share OTP. Stay safe.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_a8fef6d8,HDFC Securities: 3648 OTP for trading account login. Valid 5 min. Do not share. Bank never asks for OTP.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_5e1e69dd,Zerodha mutual fund login OTP: 729315. Valid 10 min. Warning: OTP kisi ko na dein. Secure your money.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_0528c375,Groww OTP: 618325 for investment portfolio login. Valid 10 mins. Never share OTP. Secure your stocks.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_9d30ace4,Upstox login OTP: 4827. Access your demat & equity portfolio. Valid 5 mins. OTP is confidential.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_7c189fcb,Angel One OTP: 935716 for trading platform login. Valid 7 mins. Do not disclose. Bank never asks.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_3ad05c4c,Kotak Securities OTP: 8402 for stocks login. Valid 5 mins. Your OTP is secret. Never share.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_a4853a30,ICICI Direct OTP: 572819 to access mutual funds & demat. Valid 10 mins. OTP mat kisi ko batayein.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_830ee42d,HDFC Securities login OTP: 3648 for equity trading. Valid 5 mins. Do not share OTP with anyone.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_d19bce23,Zerodha OTP: 719503 for portfolio login. Valid 5 mins. Secure your investments. Never share OTP.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_3709c621,Groww OTP: 8261 for mutual fund login. Valid 5 mins. Bank never asks for OTP. Keep it safe.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_4128f090,Upstox OTP: 493017 to login to trading account. Valid 7 mins. OTP kisi ko na dein. Secure stocks.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_da6440f5,Angel One OTP: 6583 for demat login. Valid 5 mins. Do not share. Protect your equity portfolio.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_289eedf9,Kotak Securities OTP: 720495 for broker platform login. Valid 10 mins. OTP secret hai. Na batayein.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_181c1491,ICICI Direct OTP: 3816 for NSE/BSE login. Valid 5 mins. Never share OTP. Secure investments.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_1bdf11b7,HDFC Securities OTP: 927410 for stocks login. Valid 7 mins. Do not disclose. Bank never asks.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_69a0d038,Zerodha OTP: 5742 for investment platform login. Valid 5 mins. OTP apne paas rakhein. Safe trading.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_aadb0bb5,HDFC Securities login OTP: 3598. Access your demat portfolio. Valid 5 mins. OTP kisi ko na dein.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_7533f3f3,Zerodha OTP 624817 for trading platform login. Valid 5 mins. Do not share. Secure your stocks.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_183a501d,Groww investment login OTP: 2843. Valid 7 mins. Never share OTP. Bank never asks for it.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_9272d2ed,Upstox demat login OTP: 7395. Valid 5 mins. Do not disclose. Apna OTP kisi ko na batayein.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_e34c192b,Angel One OTP 856214 for broker login. Valid 10 mins. Keep confidential. Bank never asks for OTP.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_9d5e3ca5,Kotak Securities OTP: 4672 for equity trading login. Valid 5 mins. Do not share with anyone.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_4a133b6a,"ICICI Direct login OTP 3918 for mutual fund access. Valid 7 mins. OTP secret hai, share na karein.",True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_fd1a0a00,HDFC Securities OTP 572639 for stock portfolio login. Valid 5 mins. Never share OTP. Stay secure.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_b5b53ebc,Zerodha trading OTP: 9247. Valid 5 mins for login. Do not share. Bank never asks for OTP.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_a606869d,Your OTP for Zerodha trading login is 7842. Valid for 5 mins. Do not share. Bank never asks for OTP.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_3f4cdf1c,Groww OTP: 629185 to access your investment portfolio. Valid 10 mins. Never share OTP with anyone.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_eb7f929a,Upstox login OTP: 39571 for demat account access. Expires in 5 mins. OTP ko kisi se share na karein.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_d4db2cc4,Angel One OTP 846293 for equity trading platform. Valid 7 mins. Do not disclose this secret code.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_4c9d6a6f,Kotak Securities: 5208 is your OTP to login to stocks portfolio. Valid 5 mins. Bank never asks for OTP.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_7491a88c,ICICI Direct OTP: 731649 for mutual fund login. Expires in 10 mins. Do not share with anyone.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_679080bd,HDFC Securities login OTP: 2847. Access your demat & trading account. Valid 5 mins. OTP secret hai.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_79c8a0de,Zerodha OTP 918374 for BSE/NSE trading login. Valid 8 mins. Never share OTP. Bank staff won't ask.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_a5fd48e7,Groww investment OTP: 4629 to view your portfolio. Valid 5 mins. Do not share this verification code.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_6b05006c,Upstox demat login OTP: 753819. Expires in 6 mins. OTP kisi ko na batayein. Broker never calls for OTP.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_99557d4b,Angel One OTP 6374 for equity trading access. Valid 5 mins. Your OTP is confidential - do not share.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_861f7dc2,Kotak Securities OTP: 829461 for stocks portfolio login. Valid 10 mins. Bank never asks for OTP details.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_19d7edbd,"ICICI Direct mutual fund login OTP: 3952. Valid 5 mins. OTP ko secret rakhein, kisi se share na karein.",True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_88e29cad,HDFC Securities OTP 714683 for demat account access. Valid 7 mins. Do not share this trading login code.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_728d1da3,"Zerodha OTP: 92617 for investment platform login. Valid 5 mins. OTP apne paas hi rakhein, safe rahein.",True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_abd8b5f0,Upstox login OTP: 4827. Access your demat & stocks. Valid 5 mins. Do not disclose. Bank never calls for OTP.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_7b0f9662,"Angel One OTP 937164 for equity trading login. Valid 7 mins. OTP rahasya hai, kisi ko na batayein.",True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_43a52921,Kotak Securities OTP: 2950 for investment platform login. Valid 5 mins. Do not share. Protect your portfolio.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_0e86bc39,ICICI Direct login OTP: 840361. Access your mutual funds & stocks. Valid 10 mins. OTP secret hai.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_00c007d5,HDFC Securities OTP 5739 for trading login. Valid 5 mins. Bank never asks for OTP. Secure your demat.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_48fc2ff2,Zerodha OTP: 628417 to login to your trading account. Valid 5 mins. Do not share with anyone.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_2cfe1b1c,Groww mutual fund login OTP: 3825. Valid 5 mins. OTP kisi ko na dein. Apne nivesh ko surakshit rakhein.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_c3a99e7b,Upstox OTP 7940 for demat account login. Valid 5 mins. Never share OTP. Your broker never asks for it.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_4c210b99,Angel One OTP: 516839 for stock trading login. Valid 7 mins. Do not disclose. Secure your equity portfolio.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_269d70b8,Kotak Securities login OTP: 2648. Access your NSE/BSE investments. Valid 5 mins. OTP rahasya rakhein.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_ff5a1034,ICICI Direct OTP 9375 for mutual fund login. Valid 10 mins. Bank never calls for OTP. Do not share.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_89e8b5d9,HDFC Securities OTP: 481629 to login to trading platform. Valid 5 mins. OTP kisi ko na batayein.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_c49dc7c6,Zerodha OTP 6937 for portfolio login. Valid 5 mins. Do not share. Your broker never asks for OTP.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_1d9cf1fa,Your Zerodha trading login OTP is 7294. Valid for 5 mins. Do not share OTP. Bank never asks for it.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_58596319,Groww OTP 482617 for portfolio login. Valid 10 mins. Never share OTP. Secure your investments.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_60f0db16,Upstox demat login OTP: 83625. Expires in 5 mins. Do not disclose. Bank never asks for OTP.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_8df8f9c3,"Angel One equity trading OTP: 715382. Valid 5 mins. OTP secret hai, kisi ko na batayein.",True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_23ea6c19,Kotak Securities login OTP 9407 for stock trading. Valid 5 mins. Do not share with anyone.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_aff2d8e3,ICICI Direct mutual fund login OTP: 628491. Expires in 10 mins. OTP confidential - never share.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_265d284d,HDFC Securities OTP 5732 for demat account access. Valid 5 mins. Bank never asks for OTP.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
