id,sender,body,timestamp,language,is_otp,otp_intent,share_advice
bangla_smish_row_445,আমি যে অনেক দুঃখ এবং কারণ পেয়েছি সেটি হল বিশেষ সময় সম্পর্কে আমি আবার বলতে চাই।,আমি যে অনেক দুঃখ এবং কারণ পেয়েছি সেটি হল বিশেষ সময় সম্পর্কে আমি আবার বলতে চাই।,,hi,,,
bangla_smish_row_446,"হ্যাঁ, পিকনিক বা কোনো ধরনের মজা করার পরিবেশ নেই। চারপাশের পরিস্থিতি দেখে মনে হচ্ছে, টাকা ছাড়া কিছুই ভালো লাগছে না এখন। আমিও বুঝতে পারছি, মেনশন না করলেও পরিস্থিতি বোঝা যাচ্ছে।","হ্যাঁ, পিকনিক বা কোনো ধরনের মজা করার পরিবেশ নেই। চারপাশের পরিস্থিতি দেখে মনে হচ্ছে, টাকা ছাড়া কিছুই ভালো লাগছে না এখন। আমিও বুঝতে পারছি, মেনশন না করলেও পরিস্থিতি বোঝা যাচ্ছে।",,hi,,,
bangla_smish_row_447,নতুন কাস্টমারদের জন্য বিশেষ ডিসকাউন্ট। আজই রেজিস্টার করুন।,নতুন কাস্টমারদের জন্য বিশেষ ডিসকাউন্ট। আজই রেজিস্টার করুন।,,hi,,,
bangla_smish_row_448,"সবকিছু ঠিকঠাক হবে, চিন্তা কোরো না।","সবকিছু ঠিকঠাক হবে, চিন্তা কোরো না।",,hi,,,
bangla_smish_row_449,শাকিব আল হাসানের সই করা ব্যাট জিততে আজই আইপিএলে বাজি ধরুন। এখনই ক্লিক করুন: xini.eu/00Qe,শাকিব আল হাসানের সই করা ব্যাট জিততে আজই আইপিএলে বাজি ধরুন। এখনই ক্লিক করুন: xini.eu/00Qe,,hi,,,
bangla_smish_row_450,শাকিবের সাথে লাঞ্চ করার সুযোগ পেতে আজই আইপিএলে বাজি ধরুন। শুরু করুন: ebayisapidlld.altervista.org/,শাকিবের সাথে লাঞ্চ করার সুযোগ পেতে আজই আইপিএলে বাজি ধরুন। শুরু করুন: ebayisapidlld.altervista.org/,,hi,,,
bangla_smish_row_451,মাশরাফির সাথে একান্ত সাক্ষাতের সুযোগ পেতে বিপিএলে বাজি ধরুন। যোগ দিন: xini.eu/00Qe,মাশরাফির সাথে একান্ত সাক্ষাতের সুযোগ পেতে বিপিএলে বাজি ধরুন। যোগ দিন: xini.eu/00Qe,,hi,,,
bangla_smish_row_452,শুভ কার্তিক পূর্ণিমা!,শুভ কার্তিক পূর্ণিমা!,,bn,,,
bangla_smish_row_453,মাশরাফির সাথে একান্ত সাক্ষাতের সুযোগ পেতে বিপিএলে বাজি ধরুন। এখনই ক্লিক করুন: promusic.co/components/interbank.com/,মাশরাফির সাথে একান্ত সাক্ষাতের সুযোগ পেতে বিপিএলে বাজি ধরুন। এখনই ক্লিক করুন: promusic.co/components/interbank.com/,,hi,,,
bangla_smish_row_454,"আজই বেটিং শুরু করুন এবং ২০,০০০ টাকা ক্যাশব্যাক জিতুন। যোগ দিন: smilesvoegol.servebbs.org/voegol.php","আজই বেটিং শুরু করুন এবং ২০,০০০ টাকা ক্যাশব্যাক জিতুন। যোগ দিন: smilesvoegol.servebbs.org/voegol.php",,hi,,,
bangla_smish_row_455,"“সর্বজনীন পেনশন স্কিমে নিবন্ধন করুন;
উন্নত ও কল্যাণ রাষ্ট্র গঠনে অবদান রাখুন”-জাতীয় পেনশন কর্তৃপক্ষ।","“সর্বজনীন পেনশন স্কিমে নিবন্ধন করুন;
উন্নত ও কল্যাণ রাষ্ট্র গঠনে অবদান রাখুন”-জাতীয় পেনশন কর্তৃপক্ষ।",,hi,,,
bangla_smish_row_456,"আমি ঠিক আছি, ধন্যবাদ।","আমি ঠিক আছি, ধন্যবাদ।",,hi,,,
bangla_smish_row_457,"হাই, কেমন আছে?","হাই, কেমন আছে?",,bn,,,
bangla_smish_row_458,"প্রবাসে ১০০% নিশ্চিত চাকরির সুযোগ। কোন ফি নেই, শুধু আপনার পাসপোর্ট এবং শিক্ষাগত যোগ্যতা দরকার। যোগাযোগ:০১৮৬৭৫৪৬৩৮৯","প্রবাসে ১০০% নিশ্চিত চাকরির সুযোগ। কোন ফি নেই, শুধু আপনার পাসপোর্ট এবং শিক্ষাগত যোগ্যতা দরকার। যোগাযোগ:০১৮৬৭৫৪৬৩৮৯",,hi,,,
bangla_smish_row_459,"আপনার হাতে যদি ডেইলি 3-4 ঘন্টা সময় ফ্রি থাকে তাহলে যানাবেন। আশা করি খুব ভালো একটা কাজের সন্ধান দিতে পারবো। 
 ইনবক্স করেন","আপনার হাতে যদি ডেইলি 3-4 ঘন্টা সময় ফ্রি থাকে তাহলে যানাবেন। আশা করি খুব ভালো একটা কাজের সন্ধান দিতে পারবো। 
 ইনবক্স করেন",,hi,,,
bangla_smish_row_460,হাই!,হাই!,,bn,,,
bangla_smish_row_461,"আড়ং দিচ্ছে ঈদ উপলক্ষে বিশাল অফার ক্লিক করুন 
https://jycmyfyxx.toeverge.top/7e3ackVlQwlzSkV6BEIDeH9QD39bByUBDk9vJ289FAZZUFJNZBYCASsVPDQ4UiQAAy1cIzJSGkRyNSF_ClxRVnIhWwsR&p=rqrrms&_mi1711019676868","আড়ং দিচ্ছে ঈদ উপলক্ষে বিশাল অফার ক্লিক করুন 
https://jycmyfyxx.toeverge.top/7e3ackVlQwlzSkV6BEIDeH9QD39bByUBDk9vJ289FAZZUFJNZBYCASsVPDQ4UiQAAy1cIzJSGkRyNSF_ClxRVnIhWwsR&p=rqrrms&_mi1711019676868",,bn,,,
bangla_smish_row_462,"আজ বিশেষ দিন, আমি বাড়িতে বসে আছি।","আজ বিশেষ দিন, আমি বাড়িতে বসে আছি।",,hi,,,
bangla_smish_row_463,শুভ মহালয়া!,শুভ মহালয়া!,,bn,,,
bangla_smish_row_464,"https://link-monetize.com/register?ref=273312
এই লিংক থেকে একাউন্ট করলেই পাবেন ৮৫ টাকা। শুধু ২ মিনিটে ৪ টাস্ক কমপ্লিট করতে হবে। এভাবে প্রতিদিন ৪ করে টাস্ক আসবে আর ৮৫ টাকা করে পাবেন। বাকি কিছু জানতে ইনবক্সে নক দিন💝💝","https://link-monetize.com/register?ref=273312
এই লিংক থেকে একাউন্ট করলেই পাবেন ৮৫ টাকা। শুধু ২ মিনিটে ৪ টাস্ক কমপ্লিট করতে হবে। এভাবে প্রতিদিন ৪ করে টাস্ক আসবে আর ৮৫ টাকা করে পাবেন। বাকি কিছু জানতে ইনবক্সে নক দিন💝💝",,hi,,,
bangla_smish_row_465,আপনার মোবাইল রিচার্জ করতে কল করুন: +8801814344356,আপনার মোবাইল রিচার্জ করতে কল করুন: +8801814344356,,bn,,,
bangla_smish_row_466,কেমন আছেন আপনার পরিবার?,কেমন আছেন আপনার পরিবার?,,bn,,,
bangla_smish_row_467,"
প্রিয় গ্রাহক
সন্দেহজনক লেনদেনের কারণে আপনার
একাউন্ট সাময়িক ভাবে বন্ধ করা হয়েছে।বাংলাদেশ ব্যাংক এর নিতীমালা অনুসারে সঠিক তথ্যের ভিত্তিতে পুনরায় সচল করে দাওয়া হবে। একজন ম্যানেজার আপনাকে কল দেবে ( ...... )","
প্রিয় গ্রাহক
সন্দেহজনক লেনদেনের কারণে আপনার
একাউন্ট সাময়িক ভাবে বন্ধ করা হয়েছে।বাংলাদেশ ব্যাংক এর নিতীমালা অনুসারে সঠিক তথ্যের ভিত্তিতে পুনরায় সচল করে দাওয়া হবে। একজন ম্যানেজার আপনাকে কল দেবে ( ...... )",,hi,,,
bangla_smish_row_468,রাতে কি খাবে?,রাতে কি খাবে?,,bn,,,
bangla_smish_row_469,আপনার ফোন নম্বরটি ৫০০০ টাকা পুরস্কার জিতেছে! বিস্তারিত জানতে কল করুন +8801715566778,আপনার ফোন নম্বরটি ৫০০০ টাকা পুরস্কার জিতেছে! বিস্তারিত জানতে কল করুন +8801715566778,,bn,,,
bangla_smish_row_470,কেমন আছো?,কেমন আছো?,,bn,,,
bangla_smish_row_471,আমি এই বছরে অনেক বই পড়তে চাই।,আমি এই বছরে অনেক বই পড়তে চাই।,,hi,,,
bangla_smish_row_472,জনতা ব্যাংক থেকে গুরুত্বপূর্ণ বার্তা। কল করুন: +8801710900912,জনতা ব্যাংক থেকে গুরুত্বপূর্ণ বার্তা। কল করুন: +8801710900912,,hi,,,
bangla_smish_row_473,আজ ধানমন্ডি শাখার শুভ উদ্বোধনে ফ্ল্যাট৫০%ছাড়! ০১৮৯৬০০১৯২৯ cutt.ly/fmw,আজ ধানমন্ডি শাখার শুভ উদ্বোধনে ফ্ল্যাট৫০%ছাড়! ০১৮৯৬০০১৯২৯ cutt.ly/fmw,,bn,,,
bangla_smish_row_474,ভালোবাসা দিবসে ডায়মন্ড গহনায় ২৫% ছাড় ১৫/০২/২০২৪ পর্যন্ত। ০১৭১৩১৯৯২৭০,ভালোবাসা দিবসে ডায়মন্ড গহনায় ২৫% ছাড় ১৫/০২/২০২৪ পর্যন্ত। ০১৭১৩১৯৯২৭০,,hi,,,
bangla_smish_row_475,আপনার ব্যাংক অ্যাকাউন্টের নোটিফিকেশন পাওয়া যাচ্ছে না। দয়া করে এখানে ক্লিক করুন: http://bit.ly/UpdateNotify,আপনার ব্যাংক অ্যাকাউন্টের নোটিফিকেশন পাওয়া যাচ্ছে না। দয়া করে এখানে ক্লিক করুন: http://bit.ly/UpdateNotify,,hi,,,
bangla_smish_row_476,আপনার ক্রেডিট কার্ডটি অবিলম্বে আপডেট করুন। এখানে ক্লিক করুন: [creditcardsecure.com/UpdateBD],আপনার ক্রেডিট কার্ডটি অবিলম্বে আপডেট করুন। এখানে ক্লিক করুন: [creditcardsecure.com/UpdateBD],,hi,,,
bangla_smish_row_477,বিশেষ অফার: সব বাচ্চাদের পোশাকে ২০% ডিসকাউন্ট।,বিশেষ অফার: সব বাচ্চাদের পোশাকে ২০% ডিসকাউন্ট।,,hi,,,
bangla_smish_row_478,আপনার পেমেন্টটি প্রক্রিয়া করতে আমাদের আপনার তথ্য প্রয়োজন। এখানে ক্লিক করুন: [paymentsecure.org/InfoBD],আপনার পেমেন্টটি প্রক্রিয়া করতে আমাদের আপনার তথ্য প্রয়োজন। এখানে ক্লিক করুন: [paymentsecure.org/InfoBD],,hi,,,
bangla_smish_row_479,আপনার ক্রেডিট কার্ডের মেয়াদ শেষ হতে চলেছে। অনুগ্রহ করে এখানে ক্লিক করে আপডেট করুন: http://bit.ly/CardRenewal,আপনার ক্রেডিট কার্ডের মেয়াদ শেষ হতে চলেছে। অনুগ্রহ করে এখানে ক্লিক করে আপডেট করুন: http://bit.ly/CardRenewal,,hi,,,
bangla_smish_row_480,"এপ্রিল-২৪
রিচার্জ:0৳
খরচ:
ডেটা:19৳
ভয়েস:66৳
অন্যান্য:0৳","এপ্রিল-২৪
রিচার্জ:0৳
খরচ:
ডেটা:19৳
ভয়েস:66৳
অন্যান্য:0৳",,bn,,,
bangla_smish_row_481,"আপনার সিভি পাস হয়েছে এবং আপনি বাড়ি থেকে আপনার মোবাইল ফোনের মাধ্যমে কাজ করতে পারবেন এবং প্রতিদিন ২,০০০ টাকা পাবেন। এখনই যোগ দিন: wa.me/8801865655560","আপনার সিভি পাস হয়েছে এবং আপনি বাড়ি থেকে আপনার মোবাইল ফোনের মাধ্যমে কাজ করতে পারবেন এবং প্রতিদিন ২,০০০ টাকা পাবেন। এখনই যোগ দিন: wa.me/8801865655560",,hi,,,
bangla_smish_row_482,"Hot wallet টোকেন দিয়ে দিয়েছে 1 টোকেন $5.00
যারা অল্প সময়ে বেশি ইনকাম করতে চান, এখনই জয়েন করুণ
Link:
https://t.me/herewalletbot/app?startapp=12940707","Hot wallet টোকেন দিয়ে দিয়েছে 1 টোকেন $5.00
যারা অল্প সময়ে বেশি ইনকাম করতে চান, এখনই জয়েন করুণ
Link:
https://t.me/herewalletbot/app?startapp=12940707",,bn,,,
bangla_smish_row_483,শুভ বিবাহ বার্ষিকী!,শুভ বিবাহ বার্ষিকী!,,bn,,,
bangla_smish_row_484,শুভ পোহেলা ফাল্গুন!,শুভ পোহেলা ফাল্গুন!,,bn,,,
bangla_smish_row_485,আজকে কি করছো?,আজকে কি করছো?,,bn,,,
bangla_smish_row_486,দারাজ ১১.১১-তে নগদে ১৫% পর্যন্ত ক্যাশব্যাক + ফ্রি ডেলিভারি। https://click.daraz.com.bd/e/_CUeCuf শর্ত প্রযোজ্য,দারাজ ১১.১১-তে নগদে ১৫% পর্যন্ত ক্যাশব্যাক + ফ্রি ডেলিভারি। https://click.daraz.com.bd/e/_CUeCuf শর্ত প্রযোজ্য,,hi,,,
bangla_smish_row_487,আপনার ইন্টারনেট প্যাকেজ আপডেট করতে কল করুন +8801714455667,আপনার ইন্টারনেট প্যাকেজ আপডেট করতে কল করুন +8801714455667,,bn,,,
bangla_smish_row_488,"হ্যালো, কেমন আছেন?","হ্যালো, কেমন আছেন?",,bn,,,
bangla_smish_row_489,অনলাইন শপিংয়ে ২০% পর্যন্ত ডিসকাউন্ট! কোড ব্যবহার করে সুবিধা নিন।,অনলাইন শপিংয়ে ২০% পর্যন্ত ডিসকাউন্ট! কোড ব্যবহার করে সুবিধা নিন।,,hi,,,
bangla_smish_row_490,আপনি ৭ ভরি সোনা জিতেছেন! বিস্তারিত জানতে কল করুন: +8801719899901,আপনি ৭ ভরি সোনা জিতেছেন! বিস্তারিত জানতে কল করুন: +8801719899901,,bn,,,
bangla_smish_row_491,পাখিরা গাছে খুব সুন্দর গান গায়।,পাখিরা গাছে খুব সুন্দর গান গায়।,,hi,,,
bangla_smish_row_492,"নগদ অ্যাকাউন্ট থেকে ৫,০০০ টাকা পুরস্কার জিতেছেন! বিস্তারিত জানতে এখানে ক্লিক করুন: https://t.me/NagadPrizeBot2","নগদ অ্যাকাউন্ট থেকে ৫,০০০ টাকা পুরস্কার জিতেছেন! বিস্তারিত জানতে এখানে ক্লিক করুন: https://t.me/NagadPrizeBot2",,bn,,,
bangla_smish_row_493,তোমার দিন কেমন কাটছে?,তোমার দিন কেমন কাটছে?,,bn,,,
bangla_smish_row_494,"প্রতিদিন ২,০০০ টাকা বেতন পাবেন। আমাদের কোম্পানির জন্য কাজ করুন, অনলাইনে বাসায় বসে মোবাইল/কম্পিউটার দিয়ে। নিচের লিঙ্কটিতে যোগাযোগ করুন: wa.me/8801786036739","প্রতিদিন ২,০০০ টাকা বেতন পাবেন। আমাদের কোম্পানির জন্য কাজ করুন, অনলাইনে বাসায় বসে মোবাইল/কম্পিউটার দিয়ে। নিচের লিঙ্কটিতে যোগাযোগ করুন: wa.me/8801786036739",,hi,,,
bangla_smish_row_495,আপনার একাউন্ট সুরক্ষিত নয়। ৪০০০ টাকা পাঠান এই নাম্বারে: ০১৭৮৯৭৬৫৪৩২১।,আপনার একাউন্ট সুরক্ষিত নয়। ৪০০০ টাকা পাঠান এই নাম্বারে: ০১৭৮৯৭৬৫৪৩২১।,,hi,,,
bangla_smish_row_496,◆ তেমন যোগ‍্যতা থাকলে অনলাইনে পড়িয়ে রোজগার করা যায়। এইজন‍্য User-10381381741225860264 মহাশয়ের সাথে যোগাযোগ করতে পারেন।,◆ তেমন যোগ‍্যতা থাকলে অনলাইনে পড়িয়ে রোজগার করা যায়। এইজন‍্য User-10381381741225860264 মহাশয়ের সাথে যোগাযোগ করতে পারেন।,,hi,,,
bangla_smish_row_497,"১০০৳ ক্যাশব্যাক! ৩১জিবি+৪৫০মি.@৩৯৯৳ ৩০দিন, নিয়ে নাও: cutt.ly/2wQlYv6U","১০০৳ ক্যাশব্যাক! ৩১জিবি+৪৫০মি.@৩৯৯৳ ৩০দিন, নিয়ে নাও: cutt.ly/2wQlYv6U",,bn,,,
bangla_smish_row_498,বন্ধুদের সাথে একটি পিকনিক পরিকল্পনা করছি।,বন্ধুদের সাথে একটি পিকনিক পরিকল্পনা করছি।,,hi,,,
bangla_smish_row_499,তুমি কি একটা চা পাবে?,তুমি কি একটা চা পাবে?,,bn,,,
bangla_smish_row_500,সোনালী ব্যাংক অ্যাকাউন্টে সমস্যা হয়েছে। বিস্তারিত জানতে এখানে ক্লিক করুন: https://wa.me/8801811011123,সোনালী ব্যাংক অ্যাকাউন্টে সমস্যা হয়েছে। বিস্তারিত জানতে এখানে ক্লিক করুন: https://wa.me/8801811011123,,hi,,,
bangla_smish_row_501,আপনার পাসওয়ার্ড অবিলম্বে পরিবর্তন করুন। এখানে ক্লিক করুন: [securepassword.com/ChangeBD],আপনার পাসওয়ার্ড অবিলম্বে পরিবর্তন করুন। এখানে ক্লিক করুন: [securepassword.com/ChangeBD],,hi,,,
bangla_smish_row_502,০১৮২৭২৮৩৯৬২ নাম্বারে কল করুন।,০১৮২৭২৮৩৯৬২ নাম্বারে কল করুন।,,hi,,,
bangla_smish_row_503,শুভ রমজানের রহমতের মাস!,শুভ রমজানের রহমতের মাস!,,bn,,,
bangla_smish_row_504,আপনার আইডি সাসপেন্ড হতে পারে। দ্রুত ২০০০ টাকা পাঠান এই নাম্বারে: ০১৭২৮৯৭৬৫৪৩।,আপনার আইডি সাসপেন্ড হতে পারে। দ্রুত ২০০০ টাকা পাঠান এই নাম্বারে: ০১৭২৮৯৭৬৫৪৩।,,hi,,,
bangla_smish_row_505,শীতে গরম পানির স্নান করতে পছন্দ করি।,শীতে গরম পানির স্নান করতে পছন্দ করি।,,hi,,,
bangla_smish_row_506,তুমি সবসময় সেরা।,তুমি সবসময় সেরা।,,hi,,,
bangla_smish_row_507,"সময় কম তাড়াতাড়ি টাকা পাঠাও, আমি চলে যাবো, আমার বিকাশ ০১৭২৮২৮৮২৯২","সময় কম তাড়াতাড়ি টাকা পাঠাও, আমি চলে যাবো, আমার বিকাশ ০১৭২৮২৮৮২৯২",,bn,,,
bangla_smish_row_508,"Ads dekhe daily 200-300 tk income korte chaile join korun https://adswork-bd.com/register?ref=140639 
100% trusted site Free te kaj korte paben","Ads dekhe daily 200-300 tk income korte chaile join korun https://adswork-bd.com/register?ref=140639 
100% trusted site Free te kaj korte paben",,en,,,
bangla_smish_row_509,শুভ ক্রিসমাস!,শুভ ক্রিসমাস!,,bn,,,
bangla_smish_row_510,"সাফল্য তোমার দিকে আসবে, ধৈর্য ধরো।","সাফল্য তোমার দিকে আসবে, ধৈর্য ধরো।",,hi,,,
bangla_smish_row_511,দুপুরে একটি ব্রাউন করতে গিয়েছি।,দুপুরে একটি ব্রাউন করতে গিয়েছি।,,hi,,,
bangla_smish_row_512,"“আপনার জীবন, স্বাস্থ্য ও সম্পদের অনাকাঙ্খিত/দুর্ঘটনাজনিত ক্ষতি লাঘবের ব্যবস্থা হলো বীমা। বীমা করুন, ঝুঁকিমুক্ত থাকুন”-বীমা উন্নয়ন ও নিয়ন্ত্রণ কর্তৃপক্ষ।","“আপনার জীবন, স্বাস্থ্য ও সম্পদের অনাকাঙ্খিত/দুর্ঘটনাজনিত ক্ষতি লাঘবের ব্যবস্থা হলো বীমা। বীমা করুন, ঝুঁকিমুক্ত থাকুন”-বীমা উন্নয়ন ও নিয়ন্ত্রণ কর্তৃপক্ষ।",,hi,,,
bangla_smish_row_513,"ধৈর্য ধরো, ভালো সময় আসবে।","ধৈর্য ধরো, ভালো সময় আসবে।",,hi,,,
bangla_smish_row_514,শুধু আজকের অফার! ৪০জিবি (বোনাসসহ) ৫০০টাকা ৩০দিন।ডায়াল *১২১*৫০৪৯# বা mygp.li/mo,শুধু আজকের অফার! ৪০জিবি (বোনাসসহ) ৫০০টাকা ৩০দিন।ডায়াল *১২১*৫০৪৯# বা mygp.li/mo,,hi,,,
bangla_smish_row_515,"বাড়ির ডেকোর আইটেমে ২০% ছাড়। স্টক সীমিত, দেরি করবেন না।","বাড়ির ডেকোর আইটেমে ২০% ছাড়। স্টক সীমিত, দেরি করবেন না।",,hi,,,
bangla_smish_row_516,০১৬৭২৫৭৩৮৭৩ নাম্বারে দ্রুত বিকাশ করুন।,০১৬৭২৫৭৩৮৭৩ নাম্বারে দ্রুত বিকাশ করুন।,,hi,,,
bangla_smish_row_517,আপনি কি খবর?,আপনি কি খবর?,,bn,,,
bangla_smish_row_518,তুমি সাফল্যের জন্য তৈরি।,তুমি সাফল্যের জন্য তৈরি।,,hi,,,
bangla_smish_row_519,"আপনি যদি ইসলামকে চর্চা না করেন, দয়াকরে ইসলাম সম্পর্কে কিছু বলতে আসবেন না! -[ডা: জাকির নায়িক]","আপনি যদি ইসলামকে চর্চা না করেন, দয়াকরে ইসলাম সম্পর্কে কিছু বলতে আসবেন না! -[ডা: জাকির নায়িক]",,bn,,,
bangla_smish_row_520,"গভঃ রেজিঃ  - ১৮০৭২৭/২০২২ National agancy company পার্ট-টাইম চাকরি
পড়াশোনার পাশাপাশি অনলাইন প্লাটফর্মে বিজ্ঞাপন প্রচার করার জন্য ছেলে মেয়ে কর্মী নিয়োগ চলছে।
পদের_নামঃ কল সেন্টার
মাসিক বেতনঃ 10/12 হাজার 
দৈনিক কাজের সময়ঃ ৪/৫ঘন্টা
আগ্রহী আপুরা ও ভাইয়েরা সরাসরি ইনবক্স_এ যোগাযোগ করুন।বা ফোন . 01984766558","গভঃ রেজিঃ  - ১৮০৭২৭/২০২২ National agancy company পার্ট-টাইম চাকরি
পড়াশোনার পাশাপাশি অনলাইন প্লাটফর্মে বিজ্ঞাপন প্রচার করার জন্য ছেলে মেয়ে কর্মী নিয়োগ চলছে।
পদের_নামঃ কল সেন্টার
মাসিক বেতনঃ 10/12 হাজার 
দৈনিক কাজের সময়ঃ ৪/৫ঘন্টা
আগ্রহী আপুরা ও ভাইয়েরা সরাসরি ইনবক্স_এ যোগাযোগ করুন।বা ফোন . 01984766558",,hi,,,
bangla_smish_row_521,ঘরে বসে ইনকাম করতে হলে আপনার হাতে থাকা ব্যবহৃত সিমটিকে ফ্লেক্সিলোড সিম বানিয়ে নিন আর অনলাইনে অফলাইনে দুভাবে অফার সেল করে প্রতিদিন ৫০০ থেকে ৭০০ টাকা ইনকাম করুন অনায়াসে যদি আপনার ব্যবহৃত সিম থেকে ফেক্সিলোড সিম বানাতে চান তাহলে ইনবক্স করুন ধন্যবাদ,ঘরে বসে ইনকাম করতে হলে আপনার হাতে থাকা ব্যবহৃত সিমটিকে ফ্লেক্সিলোড সিম বানিয়ে নিন আর অনলাইনে অফলাইনে দুভাবে অফার সেল করে প্রতিদিন ৫০০ থেকে ৭০০ টাকা ইনকাম করুন অনায়াসে যদি আপনার ব্যবহৃত সিম থেকে ফেক্সিলোড সিম বানাতে চান তাহলে ইনবক্স করুন ধন্যবাদ,,bn,,,
bangla_smish_row_522,"(কষ্ট নেবে কষ্ট হরেক রকম কষ্ট আছে কষ্ট নেবে কষ্ট ! লাল কষ্ট নীল কষ্ট কাঁচা হলুদ রঙের কষ্ট পাথর চাপা সবুজ ঘাসের সাদা কষ্ট, আলোর মাঝে কালোর কষ্ট ‘মালটি-কালার’ কষ্ট আছে কষ্ট নেবে কষ্ট। -হেলাল হাফিজ","(কষ্ট নেবে কষ্ট হরেক রকম কষ্ট আছে কষ্ট নেবে কষ্ট ! লাল কষ্ট নীল কষ্ট কাঁচা হলুদ রঙের কষ্ট পাথর চাপা সবুজ ঘাসের সাদা কষ্ট, আলোর মাঝে কালোর কষ্ট ‘মালটি-কালার’ কষ্ট আছে কষ্ট নেবে কষ্ট। -হেলাল হাফিজ",,hi,,,
bangla_smish_row_523,০১৮২৭৩৭২৮৯৩ এই নাম্বারে বিকাশ করুন।,০১৮২৭৩৭২৮৯৩ এই নাম্বারে বিকাশ করুন।,,hi,,,
bangla_smish_row_524,"প্রিয় গ্রাহক, আপনার bKash অ্যাকাউন্টে ৫,০০০ টাকা জমা হয়েছে। বিস্তারিত জানতে কল করুন: +8801911234567","প্রিয় গ্রাহক, আপনার bKash অ্যাকাউন্টে ৫,০০০ টাকা জমা হয়েছে। বিস্তারিত জানতে কল করুন: +8801911234567",,hi,,,
bangla_smish_row_525,"শুভ রাত্রি, ভালো থেকো!","শুভ রাত্রি, ভালো থেকো!",,bn,,,
bangla_smish_row_526,আমাদের কোম্পানির জন্য কাজ করুন। আপনার মোবাইল/কম্পিউটার দিয়ে অনলাইনে বসে আয় করুন। যোগাযোগের নম্বর: 01720577099,আমাদের কোম্পানির জন্য কাজ করুন। আপনার মোবাইল/কম্পিউটার দিয়ে অনলাইনে বসে আয় করুন। যোগাযোগের নম্বর: 01720577099,,hi,,,
bangla_smish_row_527,"নগদ থেকে ১,০০০ টাকা পুরস্কার জিতেছেন! বিস্তারিত জানতে কল করুন: +8801714567890","নগদ থেকে ১,০০০ টাকা পুরস্কার জিতেছেন! বিস্তারিত জানতে কল করুন: +8801714567890",,bn,,,
bangla_smish_row_528,"প্রিয় গ্রাহক, আপনার কার্ডের নতুন পিন কোড জেনারেট করতে নিচের লিঙ্কে যান এবং পূর্ববর্তী সকল ইনফরমেশন প্রদান করুন, অবশ্যই সঠিক পিন কোডটি শেয়ার করবেন। লিঙ্ক: www.pinupdate.com","প্রিয় গ্রাহক, আপনার কার্ডের নতুন পিন কোড জেনারেট করতে নিচের লিঙ্কে যান এবং পূর্ববর্তী সকল ইনফরমেশন প্রদান করুন, অবশ্যই সঠিক পিন কোডটি শেয়ার করবেন। লিঙ্ক: www.pinupdate.com",,hi,,,
bangla_smish_row_529,5059130859 এই নাম্বারে জরুরি টাকা পাঠান।,9779663939 এই নাম্বারে জরুরি টাকা পাঠান।,,hi,,,
bangla_smish_row_530,তোমার সকল ইচ্ছা পূরণ হোক!,তোমার সকল ইচ্ছা পূরণ হোক!,,bn,,,
bangla_smish_row_531,বাংলাদেশ ব্যাংক অ্যাকাউন্ট ব্লক হয়েছে। পুনরায় চালু করতে এখানে ক্লিক করুন: https://wa.me/8801911011123,বাংলাদেশ ব্যাংক অ্যাকাউন্ট ব্লক হয়েছে। পুনরায় চালু করতে এখানে ক্লিক করুন: https://wa.me/8801911011123,,hi,,,
bangla_smish_row_532,"Congratulations! অপনি ""bkash"" এবং BRAC ""N.G.O"" পোক্ষ থেকে ""STUDENT SCHOLARSHIP"" (টাকা-১০,৪৯৯/-) গ্রহণ করেছেন। আপনার অ্যামাউন্ট আইডি:

এখন আপনার ক্যান্ডিডেট সিলেক্ট করুন। বিস্তারিত জানতে অফিসে কল করুন: 01794567889 (সকাল ১১টা থেকে বিকাল ৫টা পর্যন্ত)।

অথবা ""Ok"" লিখে SMS করুন, আমরা আপনার কেছায় কল করব।","Congratulations! অপনি ""bkash"" এবং BRAC ""N.G.O"" পোক্ষ থেকে ""STUDENT SCHOLARSHIP"" (টাকা-১০,৪৯৯/-) গ্রহণ করেছেন। আপনার অ্যামাউন্ট আইডি:

এখন আপনার ক্যান্ডিডেট সিলেক্ট করুন। বিস্তারিত জানতে অফিসে কল করুন: 01794567889 (সকাল ১১টা থেকে বিকাল ৫টা পর্যন্ত)।

অথবা ""Ok"" লিখে SMS করুন, আমরা আপনার কেছায় কল করব।",,hi,,,
bangla_smish_row_533,"ইন্টারনেটিংয়ে পকেট সেভিং, নাও ১০জিবি@৳১৫৮, ৭দিন: cutt.ly/FwUC6vhp","ইন্টারনেটিংয়ে পকেট সেভিং, নাও ১০জিবি@৳১৫৮, ৭দিন: cutt.ly/FwUC6vhp",,bn,,,
