id,sender,body,timestamp,language,is_otp,otp_intent,share_advice
balanced_spam_dataset_row_3962,ask message say,ask message say,,en,,,
balanced_spam_dataset_row_3963,lor timing,lor timing,,en,,,
balanced_spam_dataset_row_3964,aathi lot love,aathi lot love,,en,,,
balanced_spam_dataset_row_3965,care hi just say,care hi just say,,en,,,
balanced_spam_dataset_row_3966,150 collect computer customer easy just picked prize valued vodafone win won,150 collect computer customer easy just picked prize valued vodafone win won,,en,,,
balanced_spam_dataset_row_3967,did gt lt set turn,did gt lt set turn,,en,,,
balanced_spam_dataset_row_3968,appreciate class day direct message pay process really sure test thanks tomorrow way wonderful,appreciate class day direct message pay process really sure test thanks tomorrow way wonderful,,en,,,
balanced_spam_dataset_row_3969,expecting place time tomo trouble,expecting place time tomo trouble,,en,,,
balanced_spam_dataset_row_3970,08001950382 100 12 500 call2optout camera cross free half line mins mobileupd8 mths ntwk phones price rental txts video,08001950382 100 12 500 call2optout camera cross free half line mins mobileupd8 mths ntwk phones price rental txts video,,en,,,
balanced_spam_dataset_row_3971,wot,wot,,en,,,
balanced_spam_dataset_row_3972,night tomorrow,night tomorrow,,en,,,
balanced_spam_dataset_row_3973,20 going probably rem roger,20 going probably rem roger,,en,,,
balanced_spam_dataset_row_3974,bloody face fucking girl shit think today ur,bloody face fucking girl shit think today ur,,en,,,
balanced_spam_dataset_row_3975,feel wish,feel wish,,en,,,
balanced_spam_dataset_row_3976,08000839402 best camera cs double free great latest mins mobileupd8 new offer orange phones tariffs txt,08000839402 best camera cs double free great latest mins mobileupd8 new offer orange phones tariffs txt,,en,,,
balanced_spam_dataset_row_3977,available budget buy players rate reason team unsold,available budget buy players rate reason team unsold,,en,,,
balanced_spam_dataset_row_3978,little needs sweet ya,little needs sweet ya,,en,,,
balanced_spam_dataset_row_3979,nan,nan,,en,,,
balanced_spam_dataset_row_3980,huh oredi pages thk,huh oredi pages thk,,en,,,
balanced_spam_dataset_row_3981,frens lor mum sis wif,frens lor mum sis wif,,en,,,
balanced_spam_dataset_row_3982,centre like liked road,centre like liked road,,en,,,
balanced_spam_dataset_row_3983,charge friend hey meeting missed night phone shortly smiles tm,charge friend hey meeting missed night phone shortly smiles tm,,en,,,
balanced_spam_dataset_row_3984,want,want,,en,,,
balanced_spam_dataset_row_3985,doesn ends friendship game march play say start today tomorrow word yesterday,doesn ends friendship game march play say start today tomorrow word yesterday,,en,,,
balanced_spam_dataset_row_3986,club direct gr8 mobile new polys ringtone week,club direct gr8 mobile new polys ringtone week,,en,,,
balanced_spam_dataset_row_3987,dont eating hello home know let rush sort town,dont eating hello home know let rush sort town,,en,,,
balanced_spam_dataset_row_3988,cos darren frens late like look lor ok quite thk tickets ur wan wif,cos darren frens late like look lor ok quite thk tickets ur wan wif,,en,,,
balanced_spam_dataset_row_3989,00 300 bank buy issues pick strong,00 300 bank buy issues pick strong,,en,,,
balanced_spam_dataset_row_3990,home ur way,home ur way,,en,,,
balanced_spam_dataset_row_3991,aight ask ll,aight ask ll,,en,,,
balanced_spam_dataset_row_3992,cos knows obviously phone real thats word yep,cos knows obviously phone real thats word yep,,en,,,
balanced_spam_dataset_row_3993,arms hold love right strong want,arms hold love right strong want,,en,,,
balanced_spam_dataset_row_3994,nan,nan,,en,,,
balanced_spam_dataset_row_3995,difficult gt like ll lt pay yrs,difficult gt like ll lt pay yrs,,en,,,
balanced_spam_dataset_row_3996,10p 11 bored bt chat date min national rate,10p 11 bored bt chat date min national rate,,en,,,
balanced_spam_dataset_row_3997,08000930705 750 camcorder del free mins mobile reply sms text thurs tried unlimited video,08000930705 750 camcorder del free mins mobile reply sms text thurs tried unlimited video,,en,,,
balanced_spam_dataset_row_3998,treat,treat,,en,,,
balanced_spam_dataset_row_3999,10p 2nd 400 bt claim contact easy just minute national prize rate time tried won,10p 2nd 400 bt claim contact easy just minute national prize rate time tried won,,en,,,
balanced_spam_dataset_row_4000,gonna just money use won worry,gonna just money use won worry,,en,,,
balanced_spam_dataset_row_4001,bad did didnt gift year,bad did didnt gift year,,en,,,
balanced_spam_dataset_row_4002,amp come dreams light moon sweet think true,amp come dreams light moon sweet think true,,en,,,
balanced_spam_dataset_row_4003,come doing drive friends make smoke telling things weed,come doing drive friends make smoke telling things weed,,en,,,
balanced_spam_dataset_row_4004,dey paid told,dey paid told,,en,,,
balanced_spam_dataset_row_4005,2mrw afternoon aint babes fine funny im movie quite saw tho town want xx yest,2mrw afternoon aint babes fine funny im movie quite saw tho town want xx yest,,en,,,
balanced_spam_dataset_row_4006,home min reaching,home min reaching,,en,,,
balanced_spam_dataset_row_4007,bored chat drop forgot free hope ll ok ring text things today wanna working xx,bored chat drop forgot free hope ll ok ring text things today wanna working xx,,en,,,
balanced_spam_dataset_row_4008,ha hotel said walk,ha hotel said walk,,en,,,
balanced_spam_dataset_row_4009,50p cost currently greet meet std text tour win,50p cost currently greet meet std text tour win,,en,,,
balanced_spam_dataset_row_4010,0808 1000 11pm 145 4742 5000 9am cash customer freephone guaranteed prize representative service won,0808 1000 11pm 145 4742 5000 9am cash customer freephone guaranteed prize representative service won,,en,,,
balanced_spam_dataset_row_4011,ah mother,ah mother,,en,,,
balanced_spam_dataset_row_4012,ok,ok,,en,,,
balanced_spam_dataset_row_4013,amp drive sorry text,amp drive sorry text,,en,,,
balanced_spam_dataset_row_4014,enjoy receiving ringtone shortly week,enjoy receiving ringtone shortly week,,en,,,
balanced_spam_dataset_row_4015,cheap place rooms,cheap place rooms,,en,,,
balanced_spam_dataset_row_4016,especially like long lot minutes pie stop time,especially like long lot minutes pie stop time,,en,,,
balanced_spam_dataset_row_4017,ago days,ago days,,en,,,
balanced_spam_dataset_row_4018,08712300220 250 350 claim holiday national rate selected stay valued ve,08712300220 250 350 claim holiday national rate selected stay valued ve,,en,,,
balanced_spam_dataset_row_4019,nan,nan,,en,,,
balanced_spam_dataset_row_4020,pick,pick,,en,,,
balanced_spam_dataset_row_4021,come gd got infernal lar lor shopping stuff wan watch,come gd got infernal lar lor shopping stuff wan watch,,en,,,
balanced_spam_dataset_row_4022,calls make time,calls make time,,en,,,
balanced_spam_dataset_row_4023,time today wan wat,time today wan wat,,en,,,
balanced_spam_dataset_row_4024,gt lt,gt lt,,en,,,
balanced_spam_dataset_row_4025,email oh ok ur wat,email oh ok ur wat,,en,,,
balanced_spam_dataset_row_4026,going make moan princess yes,going make moan princess yes,,en,,,
balanced_spam_dataset_row_4027,didn lol nite ok remember til,didn lol nite ok remember til,,en,,,
balanced_spam_dataset_row_4028,good,good,,en,,,
balanced_spam_dataset_row_4029,cool ll text,cool ll text,,en,,,
balanced_spam_dataset_row_4030,frnds kano movie sorry theatre vikky watching wit,frnds kano movie sorry theatre vikky watching wit,,en,,,
balanced_spam_dataset_row_4031,babe dude happy party,babe dude happy party,,en,,,
balanced_spam_dataset_row_4032,food italian pretty taking,food italian pretty taking,,en,,,
balanced_spam_dataset_row_4033,bak gonna luv txt wot,bak gonna luv txt wot,,en,,,
balanced_spam_dataset_row_4034,350 award claim collect customer mobile number pls receive selected valued,350 award claim collect customer mobile number pls receive selected valued,,en,,,
balanced_spam_dataset_row_4035,holding,holding,,en,,,
balanced_spam_dataset_row_4036,dont man minutes tell,dont man minutes tell,,en,,,
balanced_spam_dataset_row_4037,hope scared,hope scared,,en,,,
balanced_spam_dataset_row_4038,message phone pick pls right send,message phone pick pls right send,,en,,,
balanced_spam_dataset_row_4039,home ready,home ready,,en,,,
balanced_spam_dataset_row_4040,0808 1000 11pm 145 4742 5000 9am cash customer freephone guaranteed prize representative service won,0808 1000 11pm 145 4742 5000 9am cash customer freephone guaranteed prize representative service won,,en,,,
balanced_spam_dataset_row_4041,time,time,,en,,,
balanced_spam_dataset_row_4042,bed gt hours like lt,bed gt hours like lt,,en,,,
balanced_spam_dataset_row_4043,yes,yes,,en,,,
balanced_spam_dataset_row_4044,mean website yes,mean website yes,,en,,,
balanced_spam_dataset_row_4045,1000 5000 cash prize win worth,1000 5000 cash prize win worth,,en,,,
balanced_spam_dataset_row_4046,50 arrive charged customer mobile number order reference ringtone services thanks tone,50 arrive charged customer mobile number order reference ringtone services thanks tone,,en,,,
balanced_spam_dataset_row_4047,day end just lol lose pound,day end just lol lose pound,,en,,,
balanced_spam_dataset_row_4048,got yeah,got yeah,,en,,,
balanced_spam_dataset_row_4049,care ok understand,care ok understand,,en,,,
balanced_spam_dataset_row_4050,best bslvyl friend light love trust waiting,best bslvyl friend light love trust waiting,,en,,,
balanced_spam_dataset_row_4051,dinner ok ya,dinner ok ya,,en,,,
balanced_spam_dataset_row_4052,slept time,slept time,,en,,,
balanced_spam_dataset_row_4053,come coz dont make nxt ok plans wants,come coz dont make nxt ok plans wants,,en,,,
balanced_spam_dataset_row_4054,food friends important like school social starting stay support things weather,food friends important like school social starting stay support things weather,,en,,,
balanced_spam_dataset_row_4055,abt body chikku didn dont far ha nxt ok plz tell things time told ur use wit word words,abt body chikku didn dont far ha nxt ok plz tell things time told ur use wit word words,,en,,,
balanced_spam_dataset_row_4056,text,text,,en,,,
balanced_spam_dataset_row_4057,hi meeting pm tonight yijue,hi meeting pm tonight yijue,,en,,,
balanced_spam_dataset_row_4058,100 50 82277 high know moby new prize pub quiz sp stop street txt unsub win,100 50 82277 high know moby new prize pub quiz sp stop street txt unsub win,,en,,,
balanced_spam_dataset_row_4059,50 details just member mobile offers pobox savamob week weeks,50 details just member mobile offers pobox savamob week weeks,,en,,,
balanced_spam_dataset_row_4060,address aight doing free quite set sure text think thought ve,address aight doing free quite set sure text think thought ve,,en,,,
balanced_spam_dataset_row_4061,battery dear happy hi saw,battery dear happy hi saw,,en,,,
balanced_spam_dataset_row_4062,ages,ages,,en,,,
balanced_spam_dataset_row_4063,congrats gud mrng passed,congrats gud mrng passed,,en,,,
balanced_spam_dataset_row_4064,dont kick,dont kick,,en,,,
balanced_spam_dataset_row_4065,doin fyi gonna gt like lt shit starting,doin fyi gonna gt like lt shit starting,,en,,,
balanced_spam_dataset_row_4066,contacted dating know landline mobile service,contacted dating know landline mobile service,,en,,,
balanced_spam_dataset_row_4067,definitely ignore information paying sept thanks,definitely ignore information paying sept thanks,,en,,,
balanced_spam_dataset_row_4068,fun having hope jess love tomorrow,fun having hope jess love tomorrow,,en,,,
balanced_spam_dataset_row_4069,disturb know ok wont,disturb know ok wont,,en,,,
balanced_spam_dataset_row_4070,bathe home liao reached ve,bathe home liao reached ve,,en,,,
balanced_spam_dataset_row_4071,bad com credit purpose tenants welcome,bad com credit purpose tenants welcome,,en,,,
balanced_spam_dataset_row_4072,exam,exam,,en,,,
balanced_spam_dataset_row_4073,better easy feel going hope lol lot round soon thing,better easy feel going hope lol lot round soon thing,,en,,,
balanced_spam_dataset_row_4074,4u flower friend god picked,4u flower friend god picked,,en,,,
balanced_spam_dataset_row_4075,87077 club free kick mobile new news season txt ur,87077 club free kick mobile new news season txt ur,,en,,,
balanced_spam_dataset_row_4076,dint hey meet saw single situation till time,dint hey meet saw single situation till time,,en,,,
balanced_spam_dataset_row_4077,gone,gone,,en,,,
balanced_spam_dataset_row_4078,gt lt played,gt lt played,,en,,,
balanced_spam_dataset_row_4079,abiola able available called dad day feb good gt help hope hoping know let lt make mid morning quite raise rest said short sir weekend,abiola able available called dad day feb good gt help hope hoping know let lt make mid morning quite raise rest said short sir weekend,,en,,,
balanced_spam_dataset_row_4080,home hurry,home hurry,,en,,,
balanced_spam_dataset_row_4081,activities befor check rooms,activities befor check rooms,,en,,,
balanced_spam_dataset_row_4082,afternoon await coffee drink good love slave smart smiles tm words ym,afternoon await coffee drink good love slave smart smiles tm words ym,,en,,,
balanced_spam_dataset_row_4083,better bit eat ex feel ll ok quite smth,better bit eat ex feel ll ok quite smth,,en,,,
balanced_spam_dataset_row_4084,brings free hit orange pics receiving reply ringtones stop time wap week,brings free hit orange pics receiving reply ringtones stop time wap week,,en,,,
balanced_spam_dataset_row_4085,know lemme,know lemme,,en,,,
balanced_spam_dataset_row_4086,04 10 2003 800 account code expires identifier points private redeemed shows statement,04 10 2003 800 account code expires identifier points private redeemed shows statement,,en,,,
balanced_spam_dataset_row_4087,bed fucking going make needs stop,bed fucking going make needs stop,,en,,,
balanced_spam_dataset_row_4088,brother english grins hello hey love say says sea talk time,brother english grins hello hey love say says sea talk time,,en,,,
balanced_spam_dataset_row_4089,08000930705 750 camcorder free mins mobile reply sms text tried unlimited video,08000930705 750 camcorder free mins mobile reply sms text tried unlimited video,,en,,,
balanced_spam_dataset_row_4090,abi budget card doc gt help hey hw lt luv nice ones pls posted shirt want,abi budget card doc gt help hey hw lt luv nice ones pls posted shirt want,,en,,,
balanced_spam_dataset_row_4091,isn remain test,isn remain test,,en,,,
balanced_spam_dataset_row_4092,gud life miss mrng people real wen wil,gud life miss mrng people real wen wil,,en,,,
balanced_spam_dataset_row_4093,miss,miss,,en,,,
balanced_spam_dataset_row_4094,actually ain hour phone pretty,actually ain hour phone pretty,,en,,,
balanced_spam_dataset_row_4095,10 hey rite,10 hey rite,,en,,,
balanced_spam_dataset_row_4096,bed going,bed going,,en,,,
balanced_spam_dataset_row_4097,just think tomo,just think tomo,,en,,,
balanced_spam_dataset_row_4098,drive dun sch,drive dun sch,,en,,,
balanced_spam_dataset_row_4099,home lei,home lei,,en,,,
balanced_spam_dataset_row_4100,club good join ladies msg reply stop uk,club good join ladies msg reply stop uk,,en,,,
balanced_spam_dataset_row_4101,come half home hour ok ur,come half home hour ok ur,,en,,,
balanced_spam_dataset_row_4102,admirer contact looking make reveal secret special thinks ur,admirer contact looking make reveal secret special thinks ur,,en,,,
balanced_spam_dataset_row_4103,college frnd hav ur,college frnd hav ur,,en,,,
balanced_spam_dataset_row_4104,dun finish home jus lor lunch sch stay today tot wan way,dun finish home jus lor lunch sch stay today tot wan way,,en,,,
balanced_spam_dataset_row_4105,class coming,class coming,,en,,,
balanced_spam_dataset_row_4106,0870 1327 20p 5wb box cr9 croydon fantasies hot just live min national ntt po rate,0870 1327 20p 5wb box cr9 croydon fantasies hot just live min national ntt po rate,,en,,,
balanced_spam_dataset_row_4107,address pls send sir,address pls send sir,,en,,,
balanced_spam_dataset_row_4108,pussy want,pussy want,,en,,,
balanced_spam_dataset_row_4109,gonna stock today tomorrow trying yo,gonna stock today tomorrow trying yo,,en,,,
balanced_spam_dataset_row_4110,12hrs 306ppm 2000 3030 awarded claim guaranteed landline mobile number prize urgent valid,12hrs 933ppm 2000 3030 awarded claim guaranteed landline mobile number prize urgent valid,,en,,,
balanced_spam_dataset_row_4111,ll yeah,ll yeah,,en,,,
balanced_spam_dataset_row_4112,dinner ll ok thought treat,dinner ll ok thought treat,,en,,,
balanced_spam_dataset_row_4113,ache away crave doesn don heart stand wonder,ache away crave doesn don heart stand wonder,,en,,,
balanced_spam_dataset_row_4114,book camera girls hear joke kinda like line look looking really sorry unless white,book camera girls hear joke kinda like line look looking really sorry unless white,,en,,,
balanced_spam_dataset_row_4115,doing,doing,,en,,,
balanced_spam_dataset_row_4116,big hour longer man shouldn sure thing,big hour longer man shouldn sure thing,,en,,,
balanced_spam_dataset_row_4117,2nd ard leh lor need ok opinion quite saw thk watch,2nd ard leh lor need ok opinion quite saw thk watch,,en,,,
balanced_spam_dataset_row_4118,hiya horrible hows like looked mo pics soon speak thing took,hiya horrible hows like looked mo pics soon speak thing took,,en,,,
balanced_spam_dataset_row_4119,babe day goes hope kiss love loving miss,babe day goes hope kiss love loving miss,,en,,,
balanced_spam_dataset_row_4120,goin late,goin late,,en,,,
balanced_spam_dataset_row_4121,aren bring cause doc fast gonna kick later med meds mom pain try waiting,aren bring cause doc fast gonna kick later med meds mom pain try waiting,,en,,,
balanced_spam_dataset_row_4122,cool meet mu outside want,cool meet mu outside want,,en,,,
balanced_spam_dataset_row_4123,babe buns grins hey hope law love loverboy remember sexy sister thank told,babe buns grins hey hope law love loverboy remember sexy sister thank told,,en,,,
balanced_spam_dataset_row_4124,nan,nan,,en,,,
balanced_spam_dataset_row_4125,08712460324 10p chat cheap cheaper gay hot min national rate sale stop texts,08712460324 10p chat cheap cheaper gay hot min national rate sale stop texts,,en,,,
balanced_spam_dataset_row_4126,later ll sorry,later ll sorry,,en,,,
balanced_spam_dataset_row_4127,calling dont thnk wrong,calling dont thnk wrong,,en,,,
balanced_spam_dataset_row_4128,job workin,job workin,,en,,,
balanced_spam_dataset_row_4129,mean,mean,,en,,,
balanced_spam_dataset_row_4130,love loves luck ur,love loves luck ur,,en,,,
balanced_spam_dataset_row_4131,baby didnt got hi hope ive just phone today wanting work xxx,baby didnt got hi hope ive just phone today wanting work xxx,,en,,,
balanced_spam_dataset_row_4132,day end freemsg fun games horny live love msg netcollex ready reply sex stop today town,day end freemsg fun games horny live love msg netcollex ready reply sex stop today town,,en,,,
balanced_spam_dataset_row_4133,boys bring legal yahoo,boys bring legal yahoo,,en,,,
balanced_spam_dataset_row_4134,know need say,know need say,,en,,,
balanced_spam_dataset_row_4135,nan,nan,,en,,,
balanced_spam_dataset_row_4136,got gt just lt,got gt just lt,,en,,,
balanced_spam_dataset_row_4137,don good need number ring tell yes,don good need number ring tell yes,,en,,,
balanced_spam_dataset_row_4138,cartoon green gud loves nyt person quote told vry,cartoon green gud loves nyt person quote told vry,,en,,,
balanced_spam_dataset_row_4139,da heavy lar leave meh num wan wif,da heavy lar leave meh num wan wif,,en,,,
balanced_spam_dataset_row_4140,beautiful face gud heart loved ni8 ones seen truth,beautiful face gud heart loved ni8 ones seen truth,,en,,,
balanced_spam_dataset_row_4141,happy new seeing year,happy new seeing year,,en,,,
balanced_spam_dataset_row_4142,blue day died film green movie red released send start,blue day died film green movie red released send start,,en,,,
balanced_spam_dataset_row_4143,hrs maybe meet shame tomo,hrs maybe meet shame tomo,,en,,,
balanced_spam_dataset_row_4144,girl like lol,girl like lol,,en,,,
balanced_spam_dataset_row_4145,bad going good hope isn night rock soon speak tonight wait,bad going good hope isn night rock soon speak tonight wait,,en,,,
balanced_spam_dataset_row_4146,battery download expecting help message movies pls send sura tell thanks,battery download expecting help message movies pls send sura tell thanks,,en,,,
balanced_spam_dataset_row_4147,charge current ends free handset mobile offer tel today,charge current ends free handset mobile offer tel today,,en,,,
balanced_spam_dataset_row_4148,app babe cafe crave did eh geeee haven job need net phone way,app babe cafe crave did eh geeee haven job need net phone way,,en,,,
balanced_spam_dataset_row_4149,booked day free leh liao mon sat thurs work,booked day free leh liao mon sat thurs work,,en,,,
balanced_spam_dataset_row_4150,comin fetch oredi,comin fetch oredi,,en,,,
balanced_spam_dataset_row_4151,address,address,,en,,,
balanced_spam_dataset_row_4152,09050090044 50 5000 await collection cost costa del holiday max10mins pm pobox334 sae sk38xh sol stockport tc toclaim urgent,09050090044 50 5000 await collection cost costa del holiday max10mins pm pobox334 sae sk38xh sol stockport tc toclaim urgent,,en,,,
balanced_spam_dataset_row_4153,come haf time wan wat,come haf time wan wat,,en,,,
balanced_spam_dataset_row_4154,08000930705 750 anytime delivery free half line mins months network new phone price rental reply text video want,08000930705 750 anytime delivery free half line mins months network new phone price rental reply text video want,,en,,,
balanced_spam_dataset_row_4155,ask big chance friend order wanted yo,ask big chance friend order wanted yo,,en,,,
balanced_spam_dataset_row_4156,answers broke didnt fighting plus reply said single,answers broke didnt fighting plus reply said single,,en,,,
balanced_spam_dataset_row_4157,happens like things,happens like things,,en,,,
balanced_spam_dataset_row_4158,got meh today tv watch work,got meh today tv watch work,,en,,,
balanced_spam_dataset_row_4159,felt reason,felt reason,,en,,,
balanced_spam_dataset_row_4160,11 camera colour entitled free latest mobile mobiles months update,11 camera colour entitled free latest mobile mobiles months update,,en,,,
balanced_spam_dataset_row_4161,activities eve exciting feeling football going got lazy planned play type,activities eve exciting feeling football going got lazy planned play type,,en,,,
balanced_spam_dataset_row_4162,coming told wednesday,coming told wednesday,,en,,,
balanced_spam_dataset_row_4163,called fun instead mom ok,called fun instead mom ok,,en,,,
balanced_spam_dataset_row_4164,apply claim cs dear holder http offer pc text ts uk voucher weeks www,apply claim cs dear holder http offer pc text ts uk voucher weeks www,,en,,,
balanced_spam_dataset_row_4165,armand just ll,armand just ll,,en,,,
balanced_spam_dataset_row_4166,right work,right work,,en,,,
balanced_spam_dataset_row_4167,150ppm 16 3mins ave calls camera close congrats cost ldn mobiles nokia phone post vary video wc1n3xx,150ppm 16 3mins ave calls camera close congrats cost ldn mobiles nokia phone post vary video wc1n3xx,,en,,,
balanced_spam_dataset_row_4168,answering fantastic haven heard said texts,answering fantastic haven heard said texts,,en,,,
balanced_spam_dataset_row_4169,ahmad begin closer happy love new second takes wait year,ahmad begin closer happy love new second takes wait year,,en,,,
balanced_spam_dataset_row_4170,actually cos gt holla joke lt pls school,actually cos gt holla joke lt pls school,,en,,,
balanced_spam_dataset_row_4171,later ll sorry,later ll sorry,,en,,,
balanced_spam_dataset_row_4172,got inside mayb need ok remove said teeth ve,got inside mayb need ok remove said teeth ve,,en,,,
balanced_spam_dataset_row_4173,drink plenty pls water,drink plenty pls water,,en,,,
balanced_spam_dataset_row_4174,doing going queen,doing going queen,,en,,,
balanced_spam_dataset_row_4175,just sad skype thanks touch,just sad skype thanks touch,,en,,,
balanced_spam_dataset_row_4176,lor ok,lor ok,,en,,,
balanced_spam_dataset_row_4177,players waiting,players waiting,,en,,,
balanced_spam_dataset_row_4178,copy da report send,copy da report send,,en,,,
balanced_spam_dataset_row_4179,2day care dey hope love miss ok tot ur,2day care dey hope love miss ok tot ur,,en,,,
balanced_spam_dataset_row_4180,da ok pick planned wil,da ok pick planned wil,,en,,,
balanced_spam_dataset_row_4181,000 10 150ppm 18 await box cash collection complimentary cs holiday sae urgent,000 10 150ppm 18 await box cash collection complimentary cs holiday sae urgent,,en,,,
balanced_spam_dataset_row_4182,later ll meeting sorry,later ll meeting sorry,,en,,,
balanced_spam_dataset_row_4183,awake just know like need really shit tomorrow won,awake just know like need really shit tomorrow won,,en,,,
balanced_spam_dataset_row_4184,good registered vote,good registered vote,,en,,,
balanced_spam_dataset_row_4185,cos hmm hour like ll ok really sore stay,cos hmm hour like ll ok really sore stay,,en,,,
balanced_spam_dataset_row_4186,bus dear directly got,bus dear directly got,,en,,,
balanced_spam_dataset_row_4187,ask come later mm play tell umma,ask come later mm play tell umma,,en,,,
balanced_spam_dataset_row_4188,gt know let lt oz price want,gt know let lt oz price want,,en,,,
balanced_spam_dataset_row_4189,later ll sorry,later ll sorry,,en,,,
balanced_spam_dataset_row_4190,afternoon brings day evening good hope luv moment morning night rest today wish,afternoon brings day evening good hope luv moment morning night rest today wish,,en,,,
balanced_spam_dataset_row_4191,ave forgot gt lt,ave forgot gt lt,,en,,,
balanced_spam_dataset_row_4192,coming home ok,coming home ok,,en,,,
balanced_spam_dataset_row_4193,country use,country use,,en,,,
balanced_spam_dataset_row_4194,08000839402 available bluetooth call2optout double free mins mobileupd8 motorola nokia orange phones sony txts,08000839402 available bluetooth call2optout double free mins mobileupd8 motorola nokia orange phones sony txts,,en,,,
balanced_spam_dataset_row_4195,buy friend guy just lot sorry stuff talk wants,buy friend guy just lot sorry stuff talk wants,,en,,,
balanced_spam_dataset_row_4196,16 1st 36504 8007 free getzed just mates mob no1 nokia norm150p pobox tell tone txt txting uk ur w45wq week www,16 1st 36504 8007 free getzed just mates mob no1 nokia norm150p pobox tell tone txt txting uk ur w45wq week www,,en,,,
balanced_spam_dataset_row_4197,3gbp apply best fone network new operator original rates reply ringtones text tone tones uk ur want weekly www,3gbp apply best fone network new operator original rates reply ringtones text tone tones uk ur want weekly www,,en,,,
balanced_spam_dataset_row_4198,50 babe cancel cost fantasy horny hot im make need send stop turn txt,50 babe cancel cost fantasy horny hot im make need send stop turn txt,,en,,,
balanced_spam_dataset_row_4199,come tomorrow,come tomorrow,,en,,,
balanced_spam_dataset_row_4200,carlos class update weed went wylie,carlos class update weed went wylie,,en,,,
balanced_spam_dataset_row_4201,alright baby did fine happy hope job kiss make sea send smile,alright baby did fine happy hope job kiss make sea send smile,,en,,,
balanced_spam_dataset_row_4202,decision interested juz lar mah minute movie tot watch,decision interested juz lar mah minute movie tot watch,,en,,,
balanced_spam_dataset_row_4203,brother care semester,brother care semester,,en,,,
balanced_spam_dataset_row_4204,com day fantastic http important information log lucky orange today ur urawinner user www,com day fantastic http important information log lucky orange today ur urawinner user www,,en,,,
balanced_spam_dataset_row_4205,door,door,,en,,,
balanced_spam_dataset_row_4206,lets princess use week,lets princess use week,,en,,,
balanced_spam_dataset_row_4207,home lar lor stuff wait,home lar lor stuff wait,,en,,,
balanced_spam_dataset_row_4208,buy mark tuesday want,buy mark tuesday want,,en,,,
balanced_spam_dataset_row_4209,believe da don like message sending stupid,believe da don like message sending stupid,,en,,,
balanced_spam_dataset_row_4210,gonna ring,gonna ring,,en,,,
balanced_spam_dataset_row_4211,alert called left message missed numbers,alert called left message missed numbers,,en,,,
balanced_spam_dataset_row_4212,nan,nan,,en,,,
balanced_spam_dataset_row_4213,530 ard come dat dun haf juz like lor meet mrt station,530 ard come dat dun haf juz like lor meet mrt station,,en,,,
balanced_spam_dataset_row_4214,dear sleeping,dear sleeping,,en,,,
balanced_spam_dataset_row_4215,aight er im,aight er im,,en,,,
balanced_spam_dataset_row_4216,going hospital office pm,going hospital office pm,,en,,,
balanced_spam_dataset_row_4217,actually ad putting start waiting weeks,actually ad putting start waiting weeks,,en,,,
balanced_spam_dataset_row_4218,lor,lor,,en,,,
balanced_spam_dataset_row_4219,darren free infernal mayb rite sat wan watch wif xy,darren free infernal mayb rite sat wan watch wif xy,,en,,,
balanced_spam_dataset_row_4220,amp asks attempt calling card coz gt iz lt make mobile motorola nokia note plz sim type use,amp asks attempt calling card coz gt iz lt make mobile motorola nokia note plz sim type use,,en,,,
balanced_spam_dataset_row_4221,friend later lookin pick tonight yo,friend later lookin pick tonight yo,,en,,,
balanced_spam_dataset_row_4222,correct phone stupid,correct phone stupid,,en,,,
balanced_spam_dataset_row_4223,double good week,double good week,,en,,,
balanced_spam_dataset_row_4224,bad good lot people world,bad good lot people world,,en,,,
balanced_spam_dataset_row_4225,cool just ok rd ring thats tuesday ur,cool just ok rd ring thats tuesday ur,,en,,,
balanced_spam_dataset_row_4226,buy da egg,buy da egg,,en,,,
balanced_spam_dataset_row_4227,started,started,,en,,,
balanced_spam_dataset_row_4228,time way,time way,,en,,,
balanced_spam_dataset_row_4229,sir,sir,,en,,,
balanced_spam_dataset_row_4230,10 dad eat leh lunch pig really sleep smth today wake,10 dad eat leh lunch pig really sleep smth today wake,,en,,,
balanced_spam_dataset_row_4231,home,home,,en,,,
balanced_spam_dataset_row_4232,dare doing don hope love pc phone sell,dare doing don hope love pc phone sell,,en,,,
balanced_spam_dataset_row_4233,come home reached tired,come home reached tired,,en,,,
balanced_spam_dataset_row_4234,claim entitled free freemsg msg opt pounds records reply stop text yes,claim entitled free freemsg msg opt pounds records reply stop text yes,,en,,,
balanced_spam_dataset_row_4235,100 87066 age16 com draw gift music starting txt vouchers week win word www,100 87066 age16 com draw gift music starting txt vouchers week win word www,,en,,,
balanced_spam_dataset_row_4236,account life style,account life style,,en,,,
balanced_spam_dataset_row_4237,break btw lol lunch random wtf,break btw lol lunch random wtf,,en,,,
balanced_spam_dataset_row_4238,boy good hope hows love ya,boy good hope hows love ya,,en,,,
balanced_spam_dataset_row_4239,appreciate day great ill just know let man missed numbers safe send thought,appreciate day great ill just know let man missed numbers safe send thought,,en,,,
balanced_spam_dataset_row_4240,enjoy home snow,enjoy home snow,,en,,,
balanced_spam_dataset_row_4241,2004 click england flag following info message offer phone service tone ur,2004 click england flag following info message offer phone service tone ur,,en,,,
balanced_spam_dataset_row_4242,okie,okie,,en,,,
balanced_spam_dataset_row_4243,aight friend room text way,aight friend room text way,,en,,,
